observation_date,IPDNBS_19990805,IPDNBS_19990902,IPDNBS_19991112,IPDNBS_20000208,IPDNBS_20000307,IPDNBS_20000504,IPDNBS_20000808,IPDNBS_20001102,IPDNBS_20001206,IPDNBS_20010207,IPDNBS_20010508,IPDNBS_20010807,IPDNBS_20011107,IPDNBS_20020206,IPDNBS_20020507,IPDNBS_20020531,IPDNBS_20020809,IPDNBS_20021107,IPDNBS_20030206,IPDNBS_20030306,IPDNBS_20030501,IPDNBS_20030604,IPDNBS_20030807,IPDNBS_20031106,IPDNBS_20031203,IPDNBS_20040205,IPDNBS_20040506,IPDNBS_20040603,IPDNBS_20040810,IPDNBS_20041104,IPDNBS_20050203,IPDNBS_20050505,IPDNBS_20050809,IPDNBS_20051103,IPDNBS_20051206,IPDNBS_20060202,IPDNBS_20060307,IPDNBS_20060504,IPDNBS_20060601,IPDNBS_20060808,IPDNBS_20060906,IPDNBS_20061102,IPDNBS_20061205,IPDNBS_20070207,IPDNBS_20070306,IPDNBS_20070503,IPDNBS_20070606,IPDNBS_20070807,IPDNBS_20070906,IPDNBS_20071107,IPDNBS_20071205,IPDNBS_20080206,IPDNBS_20080305,IPDNBS_20080507,IPDNBS_20080604,IPDNBS_20080808,IPDNBS_20080904,IPDNBS_20081106,IPDNBS_20081203,IPDNBS_20090205,IPDNBS_20090305,IPDNBS_20090507,IPDNBS_20090604,IPDNBS_20090811,IPDNBS_20090902,IPDNBS_20091105,IPDNBS_20091203,IPDNBS_20100204,IPDNBS_20100304,IPDNBS_20100506,IPDNBS_20100603,IPDNBS_20100810,IPDNBS_20100902,IPDNBS_20101104,IPDNBS_20101201,IPDNBS_20110203,IPDNBS_20110303,IPDNBS_20110505,IPDNBS_20110602,IPDNBS_20110809,IPDNBS_20110901,IPDNBS_20111103,IPDNBS_20111130,IPDNBS_20120202,IPDNBS_20120307,IPDNBS_20120503,IPDNBS_20120606,IPDNBS_20120808,IPDNBS_20120905,IPDNBS_20121101,IPDNBS_20130207,IPDNBS_20130307,IPDNBS_20130502,IPDNBS_20130605,IPDNBS_20130816,IPDNBS_20130905,IPDNBS_20131114,IPDNBS_20131216,IPDNBS_20140206,IPDNBS_20140306,IPDNBS_20140507,IPDNBS_20140604,IPDNBS_20140808,IPDNBS_20140904,IPDNBS_20141106,IPDNBS_20141203,IPDNBS_20150205,IPDNBS_20150305,IPDNBS_20150506,IPDNBS_20150604,IPDNBS_20150811,IPDNBS_20150902,IPDNBS_20151105,IPDNBS_20151202,IPDNBS_20160204,IPDNBS_20160303,IPDNBS_20160504,IPDNBS_20160607,IPDNBS_20160809,IPDNBS_20160901,IPDNBS_20161103,IPDNBS_20161206,IPDNBS_20170202,IPDNBS_20170308,IPDNBS_20170504,IPDNBS_20170605,IPDNBS_20170809,IPDNBS_20170907,IPDNBS_20171102,IPDNBS_20171206,IPDNBS_20180201,IPDNBS_20180503,IPDNBS_20180606,IPDNBS_20180815,IPDNBS_20180906,IPDNBS_20181101,IPDNBS_20181206,IPDNBS_20190206,IPDNBS_20190307,IPDNBS_20190502,IPDNBS_20190606,IPDNBS_20190815,IPDNBS_20190905,IPDNBS_20191106,IPDNBS_20200206,IPDNBS_20200305
1965-01-01,26.6,26.6,28.1,28.1,28.1,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.883,27.782,27.782,27.782,27.782,27.782,27.782,27.782,27.782,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.306,22.306,22.306,22.306,22.306,22.306,22.306,22.306,22.306,22.306,22.306,22.306,22.306,22.306,22.306,21.44,21.44,21.299,21.299,21.299,21.299,21.299,21.299,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,21.273,20.461,20.461,20.461,20.461,20.461,20.461,20.461,20.461,20.461,20.461,20.461,20.461,20.461
1965-04-01,26.6,26.6,28.1,28.1,28.1,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.907,27.815,27.815,27.815,27.815,27.815,27.815,27.815,27.815,22.307,22.307,22.307,22.307,22.307,22.307,22.307,22.307,22.333,22.333,22.333,22.333,22.333,22.333,22.333,22.333,22.333,22.333,22.333,22.333,22.333,22.333,22.333,21.47,21.47,21.328,21.328,21.328,21.328,21.328,21.328,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,21.303,20.491,20.491,20.491,20.491,20.491,20.491,20.491,20.491,20.491,20.491,20.491,20.491,20.491
1965-07-01,26.7,26.7,28.2,28.2,28.2,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,28.017,27.927,27.927,27.927,27.927,27.927,27.927,27.927,27.927,22.398,22.398,22.398,22.398,22.398,22.398,22.398,22.398,22.423,22.423,22.423,22.423,22.423,22.423,22.423,22.423,22.423,22.423,22.423,22.423,22.423,22.423,22.423,21.559,21.559,21.417,21.417,21.417,21.417,21.417,21.417,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,20.575,20.575,20.575,20.575,20.575,20.575,20.575,20.575,20.575,20.575,20.575,20.575,20.575
1965-10-01,26.8,26.8,28.3,28.3,28.3,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.092,28.008,28.008,28.008,28.008,28.008,28.008,28.008,28.008,22.463,22.463,22.463,22.463,22.463,22.463,22.463,22.463,22.488,22.488,22.488,22.488,22.488,22.488,22.488,22.488,22.488,22.488,22.488,22.488,22.488,22.488,22.488,21.636,21.636,21.493,21.493,21.493,21.493,21.493,21.493,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65
1966-01-01,26.9,26.9,28.4,28.4,28.4,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.188,28.093,28.093,28.093,28.093,28.093,28.093,28.093,28.093,22.531,22.531,22.531,22.531,22.531,22.531,22.531,22.531,22.556,22.556,22.556,22.556,22.556,22.556,22.556,22.556,22.556,22.556,22.556,22.556,22.556,22.556,22.556,21.7,21.7,21.556,21.556,21.556,21.556,21.556,21.556,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,21.529,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71
1966-04-01,27.2,27.2,28.7,28.7,28.7,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.3,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.484,28.396,28.396,28.396,28.396,28.396,28.396,28.396,28.396,22.774,22.774,22.774,22.774,22.774,22.774,22.774,22.774,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,21.927,21.927,21.782,21.782,21.782,21.782,21.782,21.782,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,21.755,20.927,20.927,20.927,20.927,20.927,20.927,20.927,20.927,20.927,20.927,20.927,20.927,20.927
1966-07-01,27.4,27.4,29.0,29.0,29.0,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.711,28.616,28.616,28.616,28.616,28.616,28.616,28.616,28.616,22.95,22.95,22.95,22.95,22.95,22.95,22.95,22.95,22.976,22.976,22.976,22.976,22.976,22.976,22.976,22.976,22.976,22.976,22.976,22.976,22.976,22.976,22.976,22.092,22.092,21.946,21.946,21.946,21.946,21.946,21.946,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.919,21.084,21.084,21.084,21.084,21.084,21.084,21.084,21.084,21.084,21.084,21.084,21.084,21.084
1966-10-01,27.7,27.7,29.3,29.3,29.3,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,29.053,28.956,28.956,28.956,28.956,28.956,28.956,28.956,28.956,23.223,23.223,23.223,23.223,23.223,23.223,23.223,23.223,23.249,23.249,23.249,23.249,23.249,23.249,23.249,23.249,23.249,23.249,23.249,23.249,23.249,23.249,23.249,22.348,22.348,22.201,22.201,22.201,22.201,22.201,22.201,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174,21.328,21.328,21.328,21.328,21.328,21.328,21.328,21.328,21.328,21.328,21.328,21.328,21.328
1967-01-01,27.9,27.9,29.4,29.4,29.4,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.1,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.201,29.105,29.105,29.105,29.105,29.105,29.105,29.105,29.105,23.342,23.342,23.342,23.342,23.342,23.342,23.342,23.342,23.369,23.369,23.369,23.369,23.369,23.369,23.369,23.369,23.369,23.369,23.369,23.369,23.369,23.369,23.369,22.456,22.456,22.308,22.308,22.308,22.308,22.308,22.308,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,22.281,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431,21.431
1967-04-01,28.0,28.0,29.6,29.6,29.6,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.373,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,23.474,23.474,23.474,23.474,23.474,23.474,23.474,23.474,23.501,23.501,23.501,23.501,23.501,23.501,23.501,23.501,23.501,23.501,23.501,23.501,23.501,23.501,23.501,22.58,22.58,22.431,22.431,22.431,22.431,22.431,22.431,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55
1967-07-01,28.3,28.3,29.9,29.9,29.9,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.633,29.527,29.527,29.527,29.527,29.527,29.527,29.527,29.527,23.681,23.681,23.681,23.681,23.681,23.681,23.681,23.681,23.707,23.707,23.707,23.707,23.707,23.707,23.707,23.707,23.707,23.707,23.707,23.707,23.707,23.707,23.707,22.775,22.775,22.624,22.624,22.624,22.624,22.624,22.624,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,22.597,21.736,21.736,21.736,21.736,21.736,21.736,21.736,21.736,21.736,21.736,21.736,21.736,21.736
1967-10-01,28.6,28.6,30.2,30.2,30.2,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.913,29.814,29.814,29.814,29.814,29.814,29.814,29.814,29.814,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.938,23.938,23.938,23.938,23.938,23.938,23.938,23.938,23.938,23.938,23.938,23.938,23.938,23.938,23.938,22.991,22.991,22.839,22.839,22.839,22.839,22.839,22.839,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,22.811,21.944,21.944,21.944,21.944,21.944,21.944,21.944,21.944,21.944,21.944,21.944,21.944,21.944
1968-01-01,28.9,28.9,30.5,30.5,30.5,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.224,30.131,30.131,30.131,30.131,30.131,30.131,30.131,30.131,24.165,24.165,24.165,24.165,24.165,24.165,24.165,24.165,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,24.192,23.23,23.23,23.076,23.076,23.076,23.076,23.076,23.076,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049,22.173,22.173,22.173,22.173,22.173,22.173,22.173,22.173,22.173,22.173,22.173,22.173,22.173
1968-04-01,29.2,29.2,30.8,30.8,30.8,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.566,30.461,30.461,30.461,30.461,30.461,30.461,30.461,30.461,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.458,24.458,24.458,24.458,24.458,24.458,24.458,24.458,24.458,24.458,24.458,24.458,24.458,24.458,24.458,23.483,23.483,23.328,23.328,23.328,23.328,23.328,23.328,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,22.415,22.415,22.415,22.415,22.415,22.415,22.415,22.415,22.415,22.415,22.415,22.415,22.415
1968-07-01,29.4,29.4,31.0,31.0,31.0,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.662,30.662,30.662,30.662,30.662,30.662,30.662,30.662,24.591,24.591,24.591,24.591,24.591,24.591,24.591,24.591,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,23.634,23.634,23.478,23.478,23.478,23.478,23.478,23.478,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45,22.558,22.558,22.558,22.558,22.558,22.558,22.558,22.558,22.558,22.558,22.558,22.558,22.558
1968-10-01,29.7,29.7,31.4,31.4,31.4,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.213,31.088,31.088,31.088,31.088,31.088,31.088,31.088,31.088,24.932,24.932,24.932,24.932,24.932,24.932,24.932,24.932,24.961,24.961,24.961,24.961,24.961,24.961,24.961,24.961,24.961,24.961,24.961,24.961,24.961,24.961,24.961,23.962,23.962,23.804,23.804,23.804,23.804,23.804,23.804,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,23.775,22.869,22.869,22.869,22.869,22.869,22.869,22.869,22.869,22.869,22.869,22.869,22.869,22.869
1969-01-01,30.0,30.0,31.7,31.7,31.7,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.569,31.461,31.461,31.461,31.461,31.461,31.461,31.461,31.461,25.231,25.231,25.231,25.231,25.231,25.231,25.231,25.231,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,24.25,24.25,24.09,24.09,24.09,24.09,24.09,24.09,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,24.06,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14,23.14
1969-04-01,30.4,30.4,32.1,32.1,32.1,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.932,31.818,31.818,31.818,31.818,31.818,31.818,31.818,31.818,25.518,25.518,25.518,25.518,25.518,25.518,25.518,25.518,25.546,25.546,25.546,25.546,25.546,25.546,25.546,25.546,25.546,25.546,25.546,25.546,25.546,25.546,25.546,24.524,24.524,24.363,24.363,24.363,24.363,24.363,24.363,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,24.332,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4
1969-07-01,30.7,30.7,32.4,32.4,32.4,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.264,32.131,32.131,32.131,32.131,32.131,32.131,32.131,32.131,25.769,25.769,25.769,25.769,25.769,25.769,25.769,25.769,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,25.798,24.766,24.766,24.603,24.603,24.603,24.603,24.603,24.603,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,24.572,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.631,23.631,23.631,23.631,23.631
1969-10-01,31.0,31.0,32.8,32.8,32.8,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.459,32.459,32.459,32.459,32.459,32.459,32.459,32.459,26.032,26.032,26.032,26.032,26.032,26.032,26.032,26.032,26.062,26.062,26.062,26.062,26.062,26.062,26.062,26.062,26.062,26.062,26.062,26.062,26.062,26.062,26.062,25.019,25.019,24.854,24.854,24.854,24.854,24.854,24.854,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,24.822,23.871,23.871,23.871,23.871,23.871,23.871,23.871,23.871,23.871,23.871,23.871,23.871,23.871
