observation_date,DSERRG3Q086SBEA_20130228,DSERRG3Q086SBEA_20130328,DSERRG3Q086SBEA_20130426,DSERRG3Q086SBEA_20130530,DSERRG3Q086SBEA_20130626,DSERRG3Q086SBEA_20130731,DSERRG3Q086SBEA_20140110,DSERRG3Q086SBEA_20140130,DSERRG3Q086SBEA_20140228,DSERRG3Q086SBEA_20140327,DSERRG3Q086SBEA_20140430,DSERRG3Q086SBEA_20140529,DSERRG3Q086SBEA_20140625,DSERRG3Q086SBEA_20140730,DSERRG3Q086SBEA_20140828,DSERRG3Q086SBEA_20140926,DSERRG3Q086SBEA_20141030,DSERRG3Q086SBEA_20141125,DSERRG3Q086SBEA_20141223,DSERRG3Q086SBEA_20150130,DSERRG3Q086SBEA_20150227,DSERRG3Q086SBEA_20150327,DSERRG3Q086SBEA_20150429,DSERRG3Q086SBEA_20150529,DSERRG3Q086SBEA_20150624,DSERRG3Q086SBEA_20150730,DSERRG3Q086SBEA_20150827,DSERRG3Q086SBEA_20150925,DSERRG3Q086SBEA_20151029,DSERRG3Q086SBEA_20151124,DSERRG3Q086SBEA_20151222,DSERRG3Q086SBEA_20160129,DSERRG3Q086SBEA_20160226,DSERRG3Q086SBEA_20160325,DSERRG3Q086SBEA_20160428,DSERRG3Q086SBEA_20160527,DSERRG3Q086SBEA_20160628,DSERRG3Q086SBEA_20160729,DSERRG3Q086SBEA_20160826,DSERRG3Q086SBEA_20160929,DSERRG3Q086SBEA_20161028,DSERRG3Q086SBEA_20161129,DSERRG3Q086SBEA_20161222,DSERRG3Q086SBEA_20170127,DSERRG3Q086SBEA_20170228,DSERRG3Q086SBEA_20170330,DSERRG3Q086SBEA_20170428,DSERRG3Q086SBEA_20170526,DSERRG3Q086SBEA_20170629,DSERRG3Q086SBEA_20170728,DSERRG3Q086SBEA_20170830,DSERRG3Q086SBEA_20170928,DSERRG3Q086SBEA_20171027,DSERRG3Q086SBEA_20171129,DSERRG3Q086SBEA_20171221,DSERRG3Q086SBEA_20180126,DSERRG3Q086SBEA_20180228,DSERRG3Q086SBEA_20180328,DSERRG3Q086SBEA_20180427,DSERRG3Q086SBEA_20180530,DSERRG3Q086SBEA_20180628,DSERRG3Q086SBEA_20180727,DSERRG3Q086SBEA_20180829,DSERRG3Q086SBEA_20180927,DSERRG3Q086SBEA_20181026,DSERRG3Q086SBEA_20181128,DSERRG3Q086SBEA_20181221,DSERRG3Q086SBEA_20190228,DSERRG3Q086SBEA_20190328,DSERRG3Q086SBEA_20190426,DSERRG3Q086SBEA_20190530,DSERRG3Q086SBEA_20190627,DSERRG3Q086SBEA_20190726,DSERRG3Q086SBEA_20190829,DSERRG3Q086SBEA_20190926,DSERRG3Q086SBEA_20191030,DSERRG3Q086SBEA_20191127,DSERRG3Q086SBEA_20191220,DSERRG3Q086SBEA_20200130,DSERRG3Q086SBEA_20200227,DSERRG3Q086SBEA_20200326
1978-07-01,31.055,31.055,31.055,31.055,31.055,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,28.874,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989,26.989
1978-10-01,31.687,31.687,31.687,31.687,31.687,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,29.462,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539,27.539
1979-01-01,32.133,32.133,32.133,32.133,32.133,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,29.876,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93,27.93
1979-04-01,32.965,32.965,32.965,32.965,32.965,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657,28.657
1979-07-01,33.747,33.747,33.747,33.747,33.747,31.376,31.376,31.376,31.376,31.376,31.376,31.376,31.376,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34
1979-10-01,34.556,34.556,34.556,34.556,34.556,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,32.128,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047,30.047
1980-01-01,35.416,35.416,35.416,35.416,35.416,32.927,32.927,32.927,32.927,32.927,32.927,32.927,32.927,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,32.928,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8
1980-04-01,36.289,36.289,36.289,36.289,36.289,33.738,33.738,33.738,33.738,33.738,33.738,33.738,33.738,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,33.739,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561,31.561
1980-07-01,37.225,37.225,37.225,37.225,37.225,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,34.609,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379,32.379
1980-10-01,38.278,38.278,38.278,38.278,38.278,35.587,35.587,35.587,35.587,35.587,35.587,35.587,35.587,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,35.588,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298,33.298
1981-01-01,39.31,39.31,39.31,39.31,39.31,36.546,36.546,36.546,36.546,36.546,36.546,36.546,36.546,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,36.547,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196,34.196
1981-04-01,40.104,40.104,40.104,40.104,40.104,37.284,37.284,37.284,37.284,37.284,37.284,37.284,37.284,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,37.285,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893,34.893
1981-07-01,40.978,40.978,40.978,40.978,40.978,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,38.097,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658,35.658
1981-10-01,41.828,41.828,41.828,41.828,41.828,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,38.887,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405,36.405
1982-01-01,42.581,42.581,42.581,42.581,42.581,39.588,39.588,39.588,39.588,39.588,39.588,39.588,39.588,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,39.589,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071
1982-04-01,43.235,43.235,43.235,43.235,43.235,40.196,40.196,40.196,40.196,40.196,40.196,40.196,40.196,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,40.197,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646,37.646
1982-07-01,44.098,44.098,44.098,44.098,44.098,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401,38.401
1982-10-01,44.921,44.921,44.921,44.921,44.921,41.765,41.765,41.765,41.765,41.765,41.765,41.765,41.765,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,41.766,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114,39.114
1983-01-01,45.598,45.598,45.598,45.598,45.598,42.395,42.395,42.395,42.395,42.395,42.395,42.395,42.395,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,42.396,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678,39.678
1983-04-01,45.997,45.997,45.997,45.997,45.997,42.766,42.766,42.766,42.766,42.766,42.766,42.766,42.766,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,42.767,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019,40.019
1983-07-01,46.819,46.819,46.819,46.819,46.819,43.53,43.53,43.53,43.53,43.53,43.53,43.53,43.53,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733
1983-10-01,47.304,47.304,47.304,47.304,47.304,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,43.982,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154,41.154
1984-01-01,47.908,47.908,47.908,47.908,47.908,44.543,44.543,44.543,44.543,44.543,44.543,44.543,44.543,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,44.544,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683,41.683
1984-04-01,48.634,48.634,48.634,48.634,48.634,45.219,45.219,45.219,45.219,45.219,45.219,45.219,45.219,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,45.22,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315,42.315
1984-07-01,49.211,49.211,49.211,49.211,49.211,45.756,45.756,45.756,45.756,45.756,45.756,45.756,45.756,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,45.757,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815,42.815
1984-10-01,49.633,49.633,49.633,49.633,49.633,46.147,46.147,46.147,46.147,46.147,46.147,46.147,46.147,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,46.148,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178,43.178
1985-01-01,50.314,50.314,50.314,50.314,50.314,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,46.888,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859,43.859
1985-04-01,50.784,50.784,50.784,50.784,50.784,47.403,47.403,47.403,47.403,47.403,47.403,47.403,47.403,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,47.404,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318
1985-07-01,51.312,51.312,51.312,51.312,51.312,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,48.029,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894,44.894
1985-10-01,51.786,51.786,51.786,51.786,51.786,48.385,48.385,48.385,48.385,48.385,48.385,48.385,48.385,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,48.386,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237,45.237
1986-01-01,52.551,52.551,52.551,52.551,52.551,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,49.093,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896,45.896
1986-04-01,53.141,53.141,53.141,53.141,53.141,49.488,49.488,49.488,49.488,49.488,49.488,49.488,49.488,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,49.489,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28,46.28
1986-07-01,53.635,53.635,53.635,53.635,53.635,49.755,49.755,49.755,49.755,49.755,49.755,49.755,49.755,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,49.756,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545,46.545
1986-10-01,54.171,54.171,54.171,54.171,54.171,50.139,50.139,50.139,50.139,50.139,50.139,50.139,50.139,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912,46.912
1987-01-01,54.615,54.615,54.615,54.615,54.615,50.332,50.332,50.332,50.332,50.332,50.332,50.332,50.332,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,50.333,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095,47.095
1987-04-01,55.054,55.054,55.054,55.054,55.054,50.796,50.796,50.796,50.796,50.796,50.796,50.796,50.796,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,50.797,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54,47.54
1987-07-01,55.684,55.684,55.684,55.684,55.684,51.297,51.297,51.297,51.297,51.297,51.297,51.297,51.297,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,51.298,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015,48.015
