observation_date,W006RC1Q027SBEA_20130228,W006RC1Q027SBEA_20130328,W006RC1Q027SBEA_20130530,W006RC1Q027SBEA_20130626,W006RC1Q027SBEA_20130731,W006RC1Q027SBEA_20130829,W006RC1Q027SBEA_20130926,W006RC1Q027SBEA_20131205,W006RC1Q027SBEA_20131220,W006RC1Q027SBEA_20140228,W006RC1Q027SBEA_20140327,W006RC1Q027SBEA_20140529,W006RC1Q027SBEA_20140625,W006RC1Q027SBEA_20140730,W006RC1Q027SBEA_20140828,W006RC1Q027SBEA_20140926,W006RC1Q027SBEA_20141125,W006RC1Q027SBEA_20141223,W006RC1Q027SBEA_20150227,W006RC1Q027SBEA_20150327,W006RC1Q027SBEA_20150529,W006RC1Q027SBEA_20150624,W006RC1Q027SBEA_20150730,W006RC1Q027SBEA_20150827,W006RC1Q027SBEA_20150925,W006RC1Q027SBEA_20151124,W006RC1Q027SBEA_20151222,W006RC1Q027SBEA_20160226,W006RC1Q027SBEA_20160325,W006RC1Q027SBEA_20160527,W006RC1Q027SBEA_20160628,W006RC1Q027SBEA_20160729,W006RC1Q027SBEA_20160826,W006RC1Q027SBEA_20160929,W006RC1Q027SBEA_20161129,W006RC1Q027SBEA_20161222,W006RC1Q027SBEA_20170228,W006RC1Q027SBEA_20170330,W006RC1Q027SBEA_20170526,W006RC1Q027SBEA_20170629,W006RC1Q027SBEA_20170728,W006RC1Q027SBEA_20170830,W006RC1Q027SBEA_20170928,W006RC1Q027SBEA_20171027,W006RC1Q027SBEA_20171129,W006RC1Q027SBEA_20171221,W006RC1Q027SBEA_20180228,W006RC1Q027SBEA_20180328,W006RC1Q027SBEA_20180530,W006RC1Q027SBEA_20180628,W006RC1Q027SBEA_20180727,W006RC1Q027SBEA_20180829,W006RC1Q027SBEA_20180927,W006RC1Q027SBEA_20181128,W006RC1Q027SBEA_20181221,W006RC1Q027SBEA_20190228,W006RC1Q027SBEA_20190328,W006RC1Q027SBEA_20190530,W006RC1Q027SBEA_20190627,W006RC1Q027SBEA_20190726,W006RC1Q027SBEA_20190829,W006RC1Q027SBEA_20190926,W006RC1Q027SBEA_20191127,W006RC1Q027SBEA_20191220,W006RC1Q027SBEA_20200227,W006RC1Q027SBEA_20200326,W006RC1Q027SBEA_20200528,W006RC1Q027SBEA_20200625,W006RC1Q027SBEA_20200730,W006RC1Q027SBEA_20200827,W006RC1Q027SBEA_20200930,W006RC1Q027SBEA_20201125,W006RC1Q027SBEA_20201222,W006RC1Q027SBEA_20210225
1991-07-01,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.2,637.213,637.213,637.213,637.213,637.213,637.213,637.213,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693,616.693
1991-10-01,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.7,645.738,645.738,645.738,645.738,645.738,645.738,645.738,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41,625.41
1992-01-01,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.2,645.223,645.223,645.223,645.223,645.223,645.223,645.223,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451,627.451
1992-04-01,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.3,655.312,655.312,655.312,655.312,655.312,655.312,655.312,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932,637.932
1992-07-01,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,656.8,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.036,659.036,659.036,659.036,659.036,659.036,659.036,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804,642.804
1992-10-01,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,687.0,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.2,689.222,689.222,689.222,689.222,689.222,689.222,689.222,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51,673.51
1993-01-01,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,671.1,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.4,673.35,673.35,673.35,673.35,673.35,673.35,673.35,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938,656.938
1993-04-01,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,708.3,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.5,710.533,710.533,710.533,710.533,710.533,710.533,710.533,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565,694.565
1993-07-01,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,712.7,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.9,714.891,714.891,714.891,714.891,714.891,714.891,714.891,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151,699.151
1993-10-01,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.2,762.245,762.245,762.245,762.245,762.245,762.245,762.245,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417,746.417
1994-01-01,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,743.6,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.1,746.137,746.137,746.137,746.137,746.137,746.137,746.137,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521,727.521
1994-04-01,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.5,786.531,786.531,786.531,786.531,786.531,786.531,786.531,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039,767.039
1994-07-01,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,788.6,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.209,791.209,791.209,791.209,791.209,791.209,791.209,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302,770.302
1994-10-01,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,809.3,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.9,811.855,811.855,811.855,811.855,811.855,811.855,811.855,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991,788.991
1995-01-01,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,821.4,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.9,825.927,825.927,825.927,825.927,825.927,825.927,825.927,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103,803.103
1995-04-01,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,846.2,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.7,850.699,850.699,850.699,850.699,850.699,850.699,850.699,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947,826.947
1995-07-01,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,849.4,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.9,853.911,853.911,853.911,853.911,853.911,853.911,853.911,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271,830.271
1995-10-01,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,861.3,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.8,865.808,865.808,865.808,865.808,865.808,865.808,865.808,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468,842.468
1996-01-01,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,890.8,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.9,895.927,895.927,895.927,895.927,895.927,895.927,895.927,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999,875.999
1996-04-01,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,936.4,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.6,941.573,941.573,941.573,941.573,941.573,941.573,941.573,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58,921.58
1996-07-01,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,938.8,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.9,943.944,943.944,943.944,943.944,943.944,943.944,943.944,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88,923.88
1996-10-01,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,961.6,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.72,966.72,966.72,966.72,966.72,966.72,966.72,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372,946.372
1997-01-01,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,992.4,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.049,998.049,998.049,998.049,998.049,998.049,998.049,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033,978.033
1997-04-01,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1019.2,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.9,1024.858,1024.858,1024.858,1024.858,1024.858,1024.858,1024.858,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394,1004.394
1997-07-01,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1047.7,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.4,1053.364,1053.364,1053.364,1053.364,1053.364,1053.364,1053.364,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495,1032.495
1997-10-01,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1061.1,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.7,1066.729,1066.729,1066.729,1066.729,1066.729,1066.729,1066.729,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441,1045.441
1998-01-01,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1084.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,1089.956,1089.956,1089.956,1089.956,1089.956,1089.956,1089.956,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588,1063.588
1998-04-01,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1102.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.1,1108.064,1108.064,1108.064,1108.064,1108.064,1108.064,1108.064,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512,1081.512
1998-07-01,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1129.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.5,1135.533,1135.533,1135.533,1135.533,1135.533,1135.533,1135.533,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773,1108.773
1998-10-01,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1147.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.7,1153.723,1153.723,1153.723,1153.723,1153.723,1153.723,1153.723,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159,1127.159
1999-01-01,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1162.1,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.7,1166.659,1166.659,1166.659,1166.659,1166.659,1166.659,1166.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659,1142.659
1999-04-01,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.6,1182.601,1182.601,1182.601,1182.601,1182.601,1182.601,1182.601,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005,1158.005
1999-07-01,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1202.9,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.5,1207.496,1207.496,1207.496,1207.496,1207.496,1207.496,1207.496,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148,1182.148
1999-10-01,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1238.4,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,1243.033,1243.033,1243.033,1243.033,1243.033,1243.033,1243.033,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337,1215.337
2000-01-01,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1292.4,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.7,1296.741,1296.741,1296.741,1296.741,1296.741,1296.741,1296.741,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073,1272.073
2000-04-01,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1304.9,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.2,1309.151,1309.151,1309.151,1309.151,1309.151,1309.151,1309.151,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187,1284.187
2000-07-01,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.3,1317.298,1317.298,1317.298,1317.298,1317.298,1317.298,1317.298,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65,1291.65
2000-10-01,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.3,1332.311,1332.311,1332.311,1332.311,1332.311,1332.311,1332.311,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215,1306.215
