observation_date,W255RC1Q027SBEA_20130228,W255RC1Q027SBEA_20130328,W255RC1Q027SBEA_20130426,W255RC1Q027SBEA_20130530,W255RC1Q027SBEA_20130626,W255RC1Q027SBEA_20130731,W255RC1Q027SBEA_20130829,W255RC1Q027SBEA_20130926,W255RC1Q027SBEA_20131107,W255RC1Q027SBEA_20131205,W255RC1Q027SBEA_20131220,W255RC1Q027SBEA_20140130,W255RC1Q027SBEA_20140228,W255RC1Q027SBEA_20140327,W255RC1Q027SBEA_20140430,W255RC1Q027SBEA_20140529,W255RC1Q027SBEA_20140625,W255RC1Q027SBEA_20140730,W255RC1Q027SBEA_20140828,W255RC1Q027SBEA_20140926,W255RC1Q027SBEA_20141030,W255RC1Q027SBEA_20141125,W255RC1Q027SBEA_20141223,W255RC1Q027SBEA_20150130,W255RC1Q027SBEA_20150227,W255RC1Q027SBEA_20150327,W255RC1Q027SBEA_20150429,W255RC1Q027SBEA_20150529,W255RC1Q027SBEA_20150624,W255RC1Q027SBEA_20150730,W255RC1Q027SBEA_20150827,W255RC1Q027SBEA_20150925,W255RC1Q027SBEA_20151029,W255RC1Q027SBEA_20151124,W255RC1Q027SBEA_20151222,W255RC1Q027SBEA_20160129,W255RC1Q027SBEA_20160226,W255RC1Q027SBEA_20160325,W255RC1Q027SBEA_20160428,W255RC1Q027SBEA_20160527,W255RC1Q027SBEA_20160628,W255RC1Q027SBEA_20160729,W255RC1Q027SBEA_20160826,W255RC1Q027SBEA_20160929,W255RC1Q027SBEA_20161028,W255RC1Q027SBEA_20161129,W255RC1Q027SBEA_20161222,W255RC1Q027SBEA_20170127,W255RC1Q027SBEA_20170228,W255RC1Q027SBEA_20170330,W255RC1Q027SBEA_20170428,W255RC1Q027SBEA_20170526,W255RC1Q027SBEA_20170629,W255RC1Q027SBEA_20170728,W255RC1Q027SBEA_20170830,W255RC1Q027SBEA_20170928,W255RC1Q027SBEA_20171027,W255RC1Q027SBEA_20171129,W255RC1Q027SBEA_20171221,W255RC1Q027SBEA_20180126,W255RC1Q027SBEA_20180228,W255RC1Q027SBEA_20180328,W255RC1Q027SBEA_20180427,W255RC1Q027SBEA_20180530,W255RC1Q027SBEA_20180628,W255RC1Q027SBEA_20180727,W255RC1Q027SBEA_20180829,W255RC1Q027SBEA_20180927,W255RC1Q027SBEA_20181026,W255RC1Q027SBEA_20181128,W255RC1Q027SBEA_20181221,W255RC1Q027SBEA_20190228,W255RC1Q027SBEA_20190328,W255RC1Q027SBEA_20190426,W255RC1Q027SBEA_20190530,W255RC1Q027SBEA_20190627,W255RC1Q027SBEA_20190726,W255RC1Q027SBEA_20190829,W255RC1Q027SBEA_20190926,W255RC1Q027SBEA_20191030,W255RC1Q027SBEA_20191127,W255RC1Q027SBEA_20191220,W255RC1Q027SBEA_20200130,W255RC1Q027SBEA_20200227,W255RC1Q027SBEA_20200326,W255RC1Q027SBEA_20200429,W255RC1Q027SBEA_20200528,W255RC1Q027SBEA_20200625,W255RC1Q027SBEA_20200730,W255RC1Q027SBEA_20200827,W255RC1Q027SBEA_20200930,W255RC1Q027SBEA_20201029,W255RC1Q027SBEA_20201125,W255RC1Q027SBEA_20201222,W255RC1Q027SBEA_20210128,W255RC1Q027SBEA_20210225
1967-10-01,26.2,26.2,26.2,26.2,26.2,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.37,26.37,26.37,26.37,26.37,26.37,26.37,26.37,26.37,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657,25.657
1968-01-01,26.6,26.6,26.6,26.6,26.6,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.847,26.847,26.847,26.847,26.847,26.847,26.847,26.847,26.847,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997,25.997
1968-04-01,27.0,27.0,27.0,27.0,27.0,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.324,27.324,27.324,27.324,27.324,27.324,27.324,27.324,27.324,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327,26.327
1968-07-01,27.1,27.1,27.1,27.1,27.1,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129,27.129
1968-10-01,27.7,27.7,27.7,27.7,27.7,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.368,28.368,28.368,28.368,28.368,28.368,28.368,28.368,28.368,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353
1969-01-01,30.5,30.5,30.5,30.5,30.5,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.168,31.168,31.168,31.168,31.168,31.168,31.168,31.168,31.168,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377,31.377
1969-04-01,32.1,32.1,32.1,32.1,32.1,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.871,32.871,32.871,32.871,32.871,32.871,32.871,32.871,32.871,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183,32.183
1969-07-01,33.7,33.7,33.7,33.7,33.7,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305,33.305
1969-10-01,34.6,34.6,34.6,34.6,34.6,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.694,35.694,35.694,35.694,35.694,35.694,35.694,35.694,35.694,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099,34.099
1970-01-01,36.0,36.0,36.0,36.0,36.0,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167,36.167
1970-04-01,38.1,38.1,38.1,38.1,38.1,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543,38.543
1970-07-01,40.5,40.5,40.5,40.5,40.5,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.771,41.771,41.771,41.771,41.771,41.771,41.771,41.771,41.771,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933,40.933
1970-10-01,41.9,41.9,41.9,41.9,41.9,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.237,43.237,43.237,43.237,43.237,43.237,43.237,43.237,43.237,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379,42.379
1971-01-01,43.1,43.1,43.1,43.1,43.1,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,44.318,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439
1971-04-01,44.0,44.0,44.0,44.0,44.0,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.292,45.292,45.292,45.292,45.292,45.292,45.292,45.292,45.292,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324,44.324
1971-07-01,44.1,44.1,44.1,44.1,44.1,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.527,45.527,45.527,45.527,45.527,45.527,45.527,45.527,45.527,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41,44.41
1971-10-01,44.3,44.3,44.3,44.3,44.3,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.769,45.769,45.769,45.769,45.769,45.769,45.769,45.769,45.769,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494,44.494
1972-01-01,45.2,45.2,45.2,45.2,45.2,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.644,46.644,46.644,46.644,46.644,46.644,46.644,46.644,46.644,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379,45.379
1972-04-01,46.5,46.5,46.5,46.5,46.5,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.887,47.887,47.887,47.887,47.887,47.887,47.887,47.887,47.887,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639,46.639
1972-07-01,48.9,48.9,48.9,48.9,48.9,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.183,50.183,50.183,50.183,50.183,50.183,50.183,50.183,50.183,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906,48.906
1972-10-01,51.1,51.1,51.1,51.1,51.1,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.441,52.441,52.441,52.441,52.441,52.441,52.441,52.441,52.441,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109,51.109
1973-01-01,51.3,51.3,51.3,51.3,51.3,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.019,53.019,53.019,53.019,53.019,53.019,53.019,53.019,53.019,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583,51.583
1973-04-01,52.8,52.8,52.8,52.8,52.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.794,54.794,54.794,54.794,54.794,54.794,54.794,54.794,54.794,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38
1973-07-01,56.8,56.8,56.8,56.8,56.8,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.863,58.863,58.863,58.863,58.863,58.863,58.863,58.863,58.863,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278,57.278
1973-10-01,60.0,60.0,60.0,60.0,60.0,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.317,62.317,62.317,62.317,62.317,62.317,62.317,62.317,62.317,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503,60.503
1974-01-01,64.4,64.4,64.4,64.4,64.4,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.8,66.762,66.762,66.762,66.762,66.762,66.762,66.762,66.762,66.762,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936,64.936
1974-04-01,69.1,69.1,69.1,69.1,69.1,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.596,71.596,71.596,71.596,71.596,71.596,71.596,71.596,71.596,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813
1974-07-01,72.4,72.4,72.4,72.4,72.4,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.229,75.229,75.229,75.229,75.229,75.229,75.229,75.229,75.229,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406,73.406
1974-10-01,77.3,77.3,77.3,77.3,77.3,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.4,80.423,80.423,80.423,80.423,80.423,80.423,80.423,80.423,80.423,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481,78.481
1975-01-01,80.7,80.7,80.7,80.7,80.7,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.428,84.428,84.428,84.428,84.428,84.428,84.428,84.428,84.428,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586,82.586
1975-04-01,80.8,80.8,80.8,80.8,80.8,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.087,85.087,85.087,85.087,85.087,85.087,85.087,85.087,85.087,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052,83.052
