observation_date,COMPNFB_19970311,COMPNFB_19970507,COMPNFB_19970618,COMPNFB_19970812,COMPNFB_19970909,COMPNFB_19971113,COMPNFB_19971204,COMPNFB_19980210,COMPNFB_19980310,COMPNFB_19980507,COMPNFB_19980604,COMPNFB_19980811,COMPNFB_19980903,COMPNFB_19981110,COMPNFB_19990209,COMPNFB_19990511,COMPNFB_19990805,COMPNFB_19991112,COMPNFB_20000208,COMPNFB_20000307,COMPNFB_20000504,COMPNFB_20000808,COMPNFB_20001102,COMPNFB_20010207,COMPNFB_20010508,COMPNFB_20010807,COMPNFB_20010905,COMPNFB_20011107,COMPNFB_20011206,COMPNFB_20020206,COMPNFB_20020507,COMPNFB_20020531,COMPNFB_20020809,COMPNFB_20020905,COMPNFB_20021107,COMPNFB_20021204,COMPNFB_20030206,COMPNFB_20030501,COMPNFB_20030807,COMPNFB_20030904,COMPNFB_20031106,COMPNFB_20040205,COMPNFB_20040304,COMPNFB_20040506,COMPNFB_20040603,COMPNFB_20040810,COMPNFB_20040902,COMPNFB_20041013,COMPNFB_20041104,COMPNFB_20041207,COMPNFB_20050203,COMPNFB_20050303,COMPNFB_20050505,COMPNFB_20050602,COMPNFB_20050809,COMPNFB_20050907,COMPNFB_20051103,COMPNFB_20051206,COMPNFB_20060202,COMPNFB_20060307,COMPNFB_20060504,COMPNFB_20060601,COMPNFB_20060808,COMPNFB_20060906,COMPNFB_20061102,COMPNFB_20061205,COMPNFB_20070207,COMPNFB_20070306,COMPNFB_20070503,COMPNFB_20070606,COMPNFB_20070807,COMPNFB_20070906,COMPNFB_20071107,COMPNFB_20071205,COMPNFB_20080206,COMPNFB_20080305,COMPNFB_20080507,COMPNFB_20080604,COMPNFB_20080808,COMPNFB_20080904,COMPNFB_20081106,COMPNFB_20081203,COMPNFB_20090205,COMPNFB_20090305,COMPNFB_20090507,COMPNFB_20090604,COMPNFB_20090811,COMPNFB_20090902,COMPNFB_20091105,COMPNFB_20091203,COMPNFB_20100204,COMPNFB_20100304,COMPNFB_20100506,COMPNFB_20100603,COMPNFB_20100810,COMPNFB_20100902,COMPNFB_20101104,COMPNFB_20101201,COMPNFB_20110203,COMPNFB_20110303,COMPNFB_20110505,COMPNFB_20110602,COMPNFB_20110809,COMPNFB_20110901,COMPNFB_20111103,COMPNFB_20111130,COMPNFB_20120202,COMPNFB_20120307,COMPNFB_20120503,COMPNFB_20120606,COMPNFB_20120808,COMPNFB_20120905,COMPNFB_20121101,COMPNFB_20121205,COMPNFB_20130207,COMPNFB_20130307,COMPNFB_20130502,COMPNFB_20130605,COMPNFB_20130816,COMPNFB_20130905,COMPNFB_20131114,COMPNFB_20131216,COMPNFB_20140206,COMPNFB_20140306,COMPNFB_20140507,COMPNFB_20140604,COMPNFB_20140808,COMPNFB_20140904,COMPNFB_20141106,COMPNFB_20141203,COMPNFB_20150205,COMPNFB_20150305,COMPNFB_20150506,COMPNFB_20150604,COMPNFB_20150811,COMPNFB_20150902,COMPNFB_20151105,COMPNFB_20151202,COMPNFB_20160204,COMPNFB_20160303,COMPNFB_20160504,COMPNFB_20160607,COMPNFB_20160809,COMPNFB_20160901,COMPNFB_20161103,COMPNFB_20161206,COMPNFB_20170202,COMPNFB_20170308,COMPNFB_20170504,COMPNFB_20170605,COMPNFB_20170809,COMPNFB_20170907,COMPNFB_20171102,COMPNFB_20171206,COMPNFB_20180201,COMPNFB_20180307,COMPNFB_20180503,COMPNFB_20180606,COMPNFB_20180815,COMPNFB_20180906,COMPNFB_20181101,COMPNFB_20181206,COMPNFB_20190206,COMPNFB_20190307,COMPNFB_20190502,COMPNFB_20190606,COMPNFB_20190815,COMPNFB_20190905,COMPNFB_20191106,COMPNFB_20191210,COMPNFB_20200206,COMPNFB_20200305,COMPNFB_20200507
1991-04-01,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.5,94.5,94.5,94.5,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.7,94.7,94.7,94.7,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.7,94.7,94.7,94.7,94.683,94.683,94.671,94.671,94.671,94.671,94.671,94.671,94.671,94.671,94.671,94.671,94.671,94.671,94.671,94.671,94.671,94.671,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.573,94.573,94.573,94.573,94.573,94.573,94.573,94.573,58.169,58.169,58.169,58.169,58.169,58.169,58.169,58.169,58.173,58.173,58.173,58.173,58.173,58.173,58.173,58.173,58.173,58.173,58.173,58.173,58.173,58.185,58.185,58.185,52.124,52.124,52.124,52.124,52.124,52.184,52.184,52.184,52.184,52.184,52.184,52.184,52.184,52.184,52.184,52.184,52.184,52.184,52.184,52.184,52.184,52.196,52.196,52.196,52.234,52.234,52.234,52.234,52.234,52.052,52.051,52.051,52.051,52.051,52.051,52.051,52.051,52.057,52.057,52.057,48.714,48.714,48.714,48.714,48.714,48.715,48.715,48.715,48.661,48.661,48.661,48.661,48.661,48.652,48.652
1991-07-01,95.8,95.8,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.6,95.6,95.6,95.8,95.8,95.8,95.8,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.703,95.703,95.693,95.693,95.693,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.694,95.693,95.693,95.693,95.693,95.693,95.693,95.693,95.693,95.693,95.693,95.693,95.632,95.632,95.632,95.632,95.632,95.632,95.632,95.632,58.82,58.82,58.82,58.82,58.82,58.82,58.82,58.82,58.824,58.824,58.824,58.824,58.824,58.824,58.824,58.824,58.824,58.824,58.824,58.824,58.824,58.835,58.835,58.835,52.731,52.731,52.731,52.731,52.731,52.79,52.79,52.79,52.79,52.79,52.79,52.79,52.79,52.789,52.789,52.789,52.789,52.789,52.789,52.789,52.789,52.802,52.802,52.802,52.841,52.841,52.841,52.841,52.841,52.664,52.663,52.663,52.663,52.663,52.663,52.663,52.663,52.667,52.667,52.667,49.3,49.3,49.3,49.3,49.3,49.297,49.297,49.297,49.243,49.243,49.243,49.243,49.243,49.236,49.236
1991-10-01,96.7,96.7,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.9,96.9,96.9,96.9,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.745,96.745,96.739,96.739,96.739,96.739,96.739,96.739,96.739,96.739,96.739,96.739,96.739,96.739,96.739,96.739,96.739,96.739,96.728,96.728,96.728,96.728,96.728,96.728,96.728,96.728,96.728,96.728,96.728,96.694,96.694,96.694,96.694,96.694,96.694,96.694,96.694,59.473,59.473,59.473,59.473,59.473,59.473,59.473,59.473,59.477,59.477,59.477,59.477,59.477,59.477,59.477,59.477,59.477,59.477,59.477,59.477,59.477,59.487,59.487,59.487,53.382,53.382,53.382,53.382,53.382,53.441,53.441,53.441,53.441,53.441,53.441,53.441,53.441,53.441,53.441,53.441,53.441,53.441,53.441,53.441,53.441,53.457,53.457,53.457,53.496,53.496,53.496,53.496,53.496,53.341,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.343,53.343,53.343,49.954,49.954,49.954,49.954,49.954,49.954,49.954,49.954,49.899,49.899,49.899,49.899,49.899,49.889,49.889
1992-01-01,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.8,98.8,98.8,98.8,98.8,98.8,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.6,98.6,98.6,98.7,98.7,98.7,98.7,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.579,98.579,98.575,98.575,98.575,98.576,98.576,98.576,98.576,98.576,98.576,98.576,98.576,98.576,98.576,98.576,98.576,98.576,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,60.62,60.62,60.62,60.62,60.62,60.62,60.62,60.62,60.624,60.624,60.624,60.624,60.624,60.624,60.624,60.624,60.624,60.624,60.624,60.624,60.624,60.663,60.663,60.663,54.721,54.721,54.721,54.721,54.721,54.78,54.78,54.78,54.78,54.78,54.78,54.78,54.78,54.779,54.779,54.779,54.779,54.779,54.779,54.779,54.779,54.795,54.795,54.795,54.835,54.835,54.835,54.835,54.835,54.718,54.717,54.717,54.717,54.717,54.717,54.717,54.717,54.721,54.721,54.721,51.243,51.243,51.243,51.243,51.243,51.246,51.246,51.246,51.19,51.19,51.19,51.19,51.19,51.19,51.19
1992-04-01,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.4,99.4,99.4,99.4,99.4,99.4,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.356,99.356,99.354,99.354,99.354,99.354,99.354,99.354,99.354,99.354,99.354,99.354,99.354,99.354,99.354,99.354,99.354,99.354,99.347,99.347,99.347,99.347,99.347,99.347,99.347,99.347,99.347,99.347,99.347,99.346,99.346,99.346,99.346,99.346,99.346,99.346,99.346,61.105,61.105,61.105,61.105,61.105,61.105,61.105,61.105,61.108,61.108,61.108,61.108,61.108,61.108,61.108,61.108,61.108,61.108,61.108,61.108,61.108,61.124,61.124,61.124,55.196,55.196,55.196,55.196,55.196,55.253,55.253,55.253,55.253,55.253,55.253,55.253,55.253,55.253,55.253,55.253,55.253,55.253,55.253,55.253,55.253,55.275,55.275,55.275,55.315,55.315,55.315,55.315,55.315,55.226,55.225,55.225,55.225,55.225,55.225,55.225,55.225,55.229,55.229,55.229,51.722,51.722,51.722,51.722,51.722,51.72,51.72,51.72,51.663,51.663,51.663,51.663,51.663,51.662,51.662
1992-07-01,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.83,100.83,100.833,100.833,100.833,100.832,100.832,100.832,100.832,100.832,100.832,100.832,100.832,100.832,100.832,100.832,100.832,100.832,100.837,100.837,100.837,100.837,100.837,100.837,100.837,100.837,100.837,100.837,100.837,100.86,100.86,100.86,100.86,100.86,100.86,100.86,100.86,62.036,62.036,62.036,62.036,62.036,62.036,62.036,62.036,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.048,62.048,62.048,55.826,55.826,55.826,55.826,55.826,55.885,55.885,55.885,55.885,55.885,55.885,55.885,55.885,55.883,55.883,55.883,55.883,55.883,55.883,55.883,55.883,55.9,55.9,55.9,55.94,55.94,55.94,55.94,55.94,55.874,55.873,55.873,55.873,55.873,55.873,55.873,55.873,55.878,55.878,55.878,52.318,52.318,52.318,52.318,52.318,52.322,52.322,52.322,52.264,52.264,52.264,52.264,52.264,52.257,52.257
1992-10-01,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.3,101.3,101.3,101.3,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.3,101.3,101.3,101.3,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.221,101.221,101.225,101.225,101.225,101.225,101.225,101.225,101.225,101.225,101.225,101.225,101.225,101.225,101.225,101.225,101.225,101.225,101.228,101.228,101.228,101.228,101.228,101.228,101.228,101.228,101.228,101.228,101.228,101.223,101.223,101.223,101.223,101.223,101.223,101.223,101.223,62.259,62.259,62.259,62.259,62.259,62.259,62.259,62.259,62.263,62.263,62.263,62.263,62.263,62.263,62.263,62.263,62.263,62.263,62.263,62.263,62.263,62.267,62.267,62.267,56.213,56.213,56.213,56.213,56.213,56.276,56.276,56.276,56.276,56.276,56.276,56.276,56.276,56.276,56.276,56.276,56.276,56.276,56.276,56.276,56.276,56.294,56.294,56.294,56.335,56.335,56.335,56.335,56.335,56.285,56.284,56.284,56.284,56.284,56.284,56.284,56.284,56.291,56.291,56.291,52.598,52.598,52.598,52.598,52.598,52.605,52.605,52.605,52.547,52.547,52.547,52.547,52.547,52.542,52.542
1993-01-01,101.5,101.5,101.4,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.402,101.402,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.404,101.404,101.404,101.404,101.404,101.404,101.404,101.404,101.404,101.404,101.404,101.393,101.393,101.393,101.393,101.393,101.393,101.393,101.393,62.364,62.364,62.364,62.364,62.364,62.364,62.364,62.364,62.368,62.368,62.368,62.368,62.368,62.368,62.368,62.368,62.368,62.368,62.368,62.368,62.368,62.373,62.373,62.373,55.69,55.69,55.69,55.69,55.69,55.751,55.751,55.751,55.751,55.751,55.751,55.751,55.751,55.75,55.75,55.75,55.75,55.75,55.75,55.75,55.75,55.768,55.768,55.768,55.809,55.809,55.809,55.809,55.809,55.762,55.76,55.76,55.76,55.76,55.76,55.76,55.76,55.763,55.763,55.763,52.22,52.22,52.22,52.22,52.22,52.215,52.215,52.215,52.157,52.157,52.157,52.157,52.157,52.155,52.155
1993-04-01,102.0,102.0,102.0,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.2,102.2,102.2,102.2,102.2,102.2,102.0,102.0,102.0,102.0,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.0,102.0,102.0,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.76,101.76,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.773,101.773,101.773,101.773,101.773,101.773,101.773,101.773,101.773,101.773,101.773,101.771,101.771,101.771,101.771,101.771,101.771,101.771,101.771,62.597,62.597,62.597,62.597,62.597,62.597,62.597,62.597,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.621,62.621,62.621,56.126,56.126,56.126,56.126,56.126,56.185,56.185,56.185,56.185,56.185,56.185,56.185,56.185,56.185,56.185,56.185,56.185,56.185,56.185,56.185,56.185,56.205,56.205,56.205,56.246,56.246,56.246,56.246,56.246,56.185,56.183,56.183,56.183,56.183,56.183,56.183,56.183,56.188,56.188,56.188,52.585,52.585,52.585,52.585,52.585,52.588,52.588,52.588,52.53,52.53,52.53,52.53,52.53,52.536,52.536
1993-07-01,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.178,102.178,102.193,102.193,102.193,102.194,102.194,102.194,102.194,102.194,102.194,102.194,102.194,102.194,102.194,102.194,102.194,102.194,102.201,102.201,102.201,102.201,102.201,102.201,102.201,102.201,102.201,102.201,102.201,102.226,102.226,102.226,102.226,102.226,102.226,102.226,102.226,62.876,62.876,62.876,62.876,62.876,62.876,62.876,62.876,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.871,62.871,62.871,56.198,56.198,56.198,56.198,56.198,56.255,56.255,56.255,56.255,56.255,56.255,56.255,56.255,56.255,56.255,56.255,56.255,56.255,56.255,56.255,56.255,56.274,56.274,56.274,56.316,56.316,56.316,56.316,56.316,56.222,56.221,56.221,56.221,56.221,56.221,56.221,56.221,56.225,56.225,56.225,52.618,52.618,52.618,52.618,52.618,52.624,52.624,52.624,52.566,52.566,52.566,52.566,52.566,52.559,52.559
1993-10-01,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,102.8,102.8,102.8,102.8,102.8,102.8,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.4,102.4,102.4,102.4,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.5,102.5,102.5,102.5,102.538,102.538,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.574,102.574,102.574,102.574,102.574,102.574,102.574,102.574,102.574,102.574,102.574,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,63.131,63.131,63.131,63.131,63.131,63.131,63.131,63.131,63.135,63.135,63.135,63.135,63.135,63.135,63.135,63.135,63.135,63.135,63.135,63.135,63.135,63.106,63.106,63.106,56.698,56.698,56.698,56.698,56.698,56.76,56.76,56.76,56.761,56.761,56.761,56.761,56.761,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.778,56.778,56.778,56.819,56.819,56.819,56.819,56.819,56.672,56.672,56.672,56.672,56.672,56.672,56.672,56.672,56.677,56.677,56.677,53.014,53.014,53.014,53.014,53.014,53.009,53.009,53.009,52.95,52.95,52.95,52.95,52.95,52.945,52.945
1994-01-01,103.8,103.8,103.7,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.9,103.9,103.9,103.9,103.9,104.0,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,103.7,103.7,103.7,103.7,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.789,103.789,103.718,103.718,103.718,103.723,103.723,103.723,103.723,103.723,103.723,103.723,103.723,103.723,103.723,103.723,103.723,103.723,103.738,103.738,103.738,103.738,103.738,103.738,103.738,103.738,103.738,103.738,103.738,103.826,103.826,103.826,103.826,103.826,103.826,103.826,103.826,63.861,63.861,63.861,63.861,63.861,63.861,63.861,63.861,63.864,63.864,63.864,63.864,63.864,63.864,63.864,63.864,63.864,63.864,63.864,63.864,63.864,63.833,63.833,63.833,56.461,56.461,56.461,56.461,56.461,56.527,56.527,56.527,56.527,56.527,56.527,56.527,56.527,56.527,56.527,56.527,56.527,56.527,56.527,56.527,56.527,56.544,56.544,56.544,56.554,56.554,56.554,56.554,56.554,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.317,56.317,56.317,52.714,52.714,52.714,52.714,52.714,52.71,52.71,52.71,52.651,52.651,52.651,52.651,52.651,52.643,52.643
1994-04-01,104.1,104.1,104.0,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,104.0,104.0,104.0,104.0,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.0,104.0,104.0,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.565,103.565,103.519,103.519,103.519,103.517,103.517,103.517,103.517,103.517,103.517,103.517,103.517,103.517,103.517,103.517,103.517,103.517,103.516,103.516,103.516,103.516,103.516,103.516,103.516,103.516,103.516,103.516,103.516,103.669,103.669,103.669,103.669,103.669,103.669,103.669,103.669,63.764,63.764,63.764,63.764,63.764,63.764,63.764,63.764,63.767,63.767,63.767,63.767,63.767,63.767,63.767,63.767,63.767,63.767,63.767,63.767,63.767,63.747,63.747,63.747,56.915,56.915,56.915,56.915,56.915,56.977,56.977,56.977,56.977,56.977,56.977,56.977,56.977,56.976,56.976,56.976,56.976,56.976,56.976,56.976,56.976,56.995,56.995,56.995,57.006,57.006,57.006,57.006,57.006,56.765,56.765,56.765,56.765,56.765,56.765,56.765,56.765,56.769,56.769,56.769,53.12,53.12,53.12,53.12,53.12,53.133,53.133,53.133,53.074,53.074,53.074,53.074,53.074,53.078,53.078
1994-07-01,104.5,104.5,104.5,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.1,104.1,104.1,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.527,103.527,103.441,103.441,103.441,103.442,103.442,103.442,103.442,103.442,103.442,103.442,103.442,103.442,103.442,103.442,103.442,103.442,103.456,103.456,103.456,103.456,103.456,103.456,103.456,103.456,103.456,103.456,103.456,103.634,103.634,103.634,103.634,103.634,103.634,103.634,103.634,63.742,63.742,63.742,63.742,63.742,63.742,63.742,63.742,63.746,63.746,63.746,63.746,63.746,63.746,63.746,63.746,63.746,63.746,63.746,63.746,63.746,63.71,63.71,63.71,56.865,56.865,56.865,56.865,56.865,56.925,56.925,56.925,56.925,56.925,56.925,56.925,56.925,56.925,56.925,56.925,56.925,56.925,56.925,56.925,56.925,56.938,56.938,56.938,56.954,56.954,56.954,56.954,56.954,56.763,56.763,56.763,56.763,56.763,56.763,56.763,56.763,56.765,56.765,56.765,53.123,53.123,53.123,53.123,53.123,53.125,53.125,53.125,53.067,53.067,53.067,53.067,53.067,53.063,53.063
1994-10-01,105.4,105.4,105.3,105.0,105.0,105.0,105.0,104.9,104.9,104.9,104.9,105.0,105.0,105.0,105.0,105.0,105.0,104.9,104.9,104.9,104.9,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,104.9,104.9,104.9,104.0,104.0,104.0,104.0,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.081,104.081,104.018,104.018,104.018,104.015,104.015,104.015,104.015,104.015,104.015,104.015,104.015,104.015,104.015,104.015,104.015,104.015,104.041,104.041,104.041,104.041,104.041,104.041,104.041,104.041,104.041,104.041,104.041,104.223,104.223,104.223,104.223,104.223,104.223,104.223,104.223,64.105,64.105,64.105,64.105,64.105,64.105,64.105,64.105,64.108,64.108,64.108,64.108,64.108,64.108,64.108,64.108,64.108,64.108,64.108,64.108,64.108,64.092,64.092,64.092,57.198,57.198,57.198,57.198,57.198,57.26,57.26,57.26,57.26,57.26,57.26,57.26,57.26,57.259,57.259,57.259,57.259,57.259,57.259,57.259,57.259,57.276,57.276,57.276,57.296,57.296,57.296,57.296,57.296,57.202,57.202,57.202,57.202,57.202,57.202,57.202,57.202,57.207,57.207,57.207,53.541,53.541,53.541,53.541,53.541,53.54,53.54,53.54,53.481,53.481,53.481,53.481,53.481,53.477,53.477
1995-01-01,106.2,106.2,106.1,105.6,105.6,105.6,105.6,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.6,105.3,105.3,105.3,105.3,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.3,105.3,105.3,104.8,104.8,104.8,104.8,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.932,104.932,104.849,104.849,104.849,104.847,104.847,104.847,104.847,104.847,104.847,104.847,104.847,104.847,104.847,104.847,104.847,104.847,104.848,104.848,104.848,104.848,104.848,104.848,104.848,104.848,104.848,104.848,104.848,105.022,105.022,105.022,105.022,105.022,105.022,105.022,105.022,64.596,64.596,64.596,64.596,64.596,64.596,64.596,64.596,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.572,64.572,64.572,57.397,57.397,57.397,57.397,57.397,57.459,57.459,57.459,57.459,57.459,57.459,57.459,57.459,57.459,57.459,57.459,57.459,57.459,57.459,57.459,57.459,57.477,57.477,57.477,57.49,57.49,57.49,57.49,57.49,57.558,57.557,57.557,57.557,57.557,57.557,57.557,57.557,57.56,57.56,57.56,53.868,53.868,53.868,53.868,53.868,53.858,53.858,53.858,53.799,53.799,53.799,53.799,53.799,53.793,53.793
1995-04-01,107.2,107.2,107.1,106.4,106.4,106.4,106.4,106.3,106.3,106.3,106.3,106.2,106.2,106.2,106.2,106.2,106.2,106.1,106.1,106.1,106.1,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,105.6,105.6,105.6,105.6,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.6,105.6,105.6,105.6,105.577,105.577,105.458,105.458,105.458,105.461,105.461,105.461,105.461,105.461,105.461,105.461,105.461,105.461,105.461,105.461,105.461,105.461,105.446,105.446,105.446,105.446,105.446,105.446,105.446,105.446,105.446,105.446,105.446,105.604,105.604,105.604,105.604,105.604,105.604,105.604,105.604,64.954,64.954,64.954,64.954,64.954,64.954,64.954,64.954,64.958,64.958,64.958,64.958,64.958,64.958,64.958,64.958,64.958,64.958,64.958,64.958,64.958,64.975,64.975,64.975,57.775,57.775,57.775,57.775,57.775,57.841,57.841,57.841,57.841,57.841,57.841,57.841,57.841,57.842,57.842,57.842,57.842,57.842,57.842,57.842,57.842,57.862,57.862,57.862,57.873,57.873,57.873,57.873,57.873,58.014,58.013,58.013,58.013,58.013,58.013,58.013,58.013,58.017,58.017,58.017,54.295,54.295,54.295,54.295,54.295,54.299,54.299,54.299,54.239,54.239,54.239,54.239,54.239,54.234,54.234
