observation_date,COMPRNFB_19970311,COMPRNFB_19970507,COMPRNFB_19970618,COMPRNFB_19970812,COMPRNFB_19970909,COMPRNFB_19971113,COMPRNFB_19980210,COMPRNFB_19980310,COMPRNFB_19980507,COMPRNFB_19980604,COMPRNFB_19980811,COMPRNFB_19980903,COMPRNFB_19981110,COMPRNFB_19981203,COMPRNFB_19990209,COMPRNFB_19990309,COMPRNFB_19990511,COMPRNFB_19990805,COMPRNFB_19990902,COMPRNFB_19991112,COMPRNFB_20000208,COMPRNFB_20000307,COMPRNFB_20000504,COMPRNFB_20000808,COMPRNFB_20000906,COMPRNFB_20001102,COMPRNFB_20001206,COMPRNFB_20010207,COMPRNFB_20010306,COMPRNFB_20010508,COMPRNFB_20010807,COMPRNFB_20010905,COMPRNFB_20011107,COMPRNFB_20011206,COMPRNFB_20020206,COMPRNFB_20020307,COMPRNFB_20020507,COMPRNFB_20020531,COMPRNFB_20020809,COMPRNFB_20021107,COMPRNFB_20030206,COMPRNFB_20030306,COMPRNFB_20030501,COMPRNFB_20030807,COMPRNFB_20030904,COMPRNFB_20031106,COMPRNFB_20040205,COMPRNFB_20040304,COMPRNFB_20040506,COMPRNFB_20040603,COMPRNFB_20040810,COMPRNFB_20040902,COMPRNFB_20041013,COMPRNFB_20041104,COMPRNFB_20041207,COMPRNFB_20050203,COMPRNFB_20050303,COMPRNFB_20050505,COMPRNFB_20050602,COMPRNFB_20050809,COMPRNFB_20050907,COMPRNFB_20051103,COMPRNFB_20051206,COMPRNFB_20060202,COMPRNFB_20060307,COMPRNFB_20060504,COMPRNFB_20060601,COMPRNFB_20060808,COMPRNFB_20060906,COMPRNFB_20061102,COMPRNFB_20061205,COMPRNFB_20070207,COMPRNFB_20070306,COMPRNFB_20070503,COMPRNFB_20070606,COMPRNFB_20070807,COMPRNFB_20070906,COMPRNFB_20071107,COMPRNFB_20071205,COMPRNFB_20080206,COMPRNFB_20080305,COMPRNFB_20080507,COMPRNFB_20080604,COMPRNFB_20080808,COMPRNFB_20080904,COMPRNFB_20081106,COMPRNFB_20081203,COMPRNFB_20090205,COMPRNFB_20090305,COMPRNFB_20090507,COMPRNFB_20090604,COMPRNFB_20090811,COMPRNFB_20090902,COMPRNFB_20091105,COMPRNFB_20091203,COMPRNFB_20100204,COMPRNFB_20100304,COMPRNFB_20100506,COMPRNFB_20100603,COMPRNFB_20100810,COMPRNFB_20100902,COMPRNFB_20101104,COMPRNFB_20101201,COMPRNFB_20110203,COMPRNFB_20110303,COMPRNFB_20110505,COMPRNFB_20110602,COMPRNFB_20110809,COMPRNFB_20110901,COMPRNFB_20111103,COMPRNFB_20111130,COMPRNFB_20120202,COMPRNFB_20120307,COMPRNFB_20120503,COMPRNFB_20120606,COMPRNFB_20120808,COMPRNFB_20120905,COMPRNFB_20121101,COMPRNFB_20121205,COMPRNFB_20130207,COMPRNFB_20130307,COMPRNFB_20130502,COMPRNFB_20130605,COMPRNFB_20130816,COMPRNFB_20130905,COMPRNFB_20131114,COMPRNFB_20131216,COMPRNFB_20140206,COMPRNFB_20140306,COMPRNFB_20140507,COMPRNFB_20140604,COMPRNFB_20140808,COMPRNFB_20140904,COMPRNFB_20141106,COMPRNFB_20141203,COMPRNFB_20150205,COMPRNFB_20150305,COMPRNFB_20150506,COMPRNFB_20150604,COMPRNFB_20150811,COMPRNFB_20150902,COMPRNFB_20151105,COMPRNFB_20151202,COMPRNFB_20160204,COMPRNFB_20160303,COMPRNFB_20160504,COMPRNFB_20160607,COMPRNFB_20160809,COMPRNFB_20160901,COMPRNFB_20161103,COMPRNFB_20161206,COMPRNFB_20170202,COMPRNFB_20170308,COMPRNFB_20170504,COMPRNFB_20170605,COMPRNFB_20170809,COMPRNFB_20170907,COMPRNFB_20171102,COMPRNFB_20171206,COMPRNFB_20180201,COMPRNFB_20180307,COMPRNFB_20180503,COMPRNFB_20180606,COMPRNFB_20180815,COMPRNFB_20180906,COMPRNFB_20181101,COMPRNFB_20181206,COMPRNFB_20190206,COMPRNFB_20190307,COMPRNFB_20190502,COMPRNFB_20190606,COMPRNFB_20190815,COMPRNFB_20190905,COMPRNFB_20191106,COMPRNFB_20191210,COMPRNFB_20200206,COMPRNFB_20200305,COMPRNFB_20200507,COMPRNFB_20200604
1989-10-01,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,96.0,96.0,96.0,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.6,95.6,95.6,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.092,95.092,95.11,95.11,95.11,95.11,95.11,95.11,95.11,95.11,95.11,95.128,95.128,95.128,95.128,95.128,95.128,95.128,95.129,95.129,95.129,95.129,95.129,95.129,95.129,95.129,95.129,95.129,95.129,94.795,94.795,94.795,94.795,94.795,94.795,94.795,94.795,79.488,79.488,79.488,79.488,79.488,79.488,79.488,79.488,79.492,79.492,79.492,79.492,79.492,79.492,79.492,79.492,79.492,79.492,79.492,79.492,79.492,79.515,79.515,79.515,78.543,78.543,78.543,78.543,78.543,78.627,78.627,78.627,78.627,78.627,78.627,78.627,78.627,78.627,78.69,78.69,78.69,78.69,78.69,78.69,78.69,78.713,78.713,78.713,78.771,78.771,78.771,78.771,78.771,78.848,78.834,78.834,78.834,78.834,78.834,78.834,78.834,78.84,78.84,78.84,79.027,79.027,79.027,79.027,79.027,79.041,79.041,79.041,78.954,78.954,78.954,78.954,78.954,78.94,78.94,78.94
1990-01-01,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,95.8,95.8,95.8,95.8,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.6,95.6,95.6,95.6,95.6,95.6,95.7,95.4,95.4,95.4,95.2,95.2,95.2,95.2,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.383,95.383,95.395,95.395,95.395,95.402,95.402,95.402,95.402,95.402,95.402,95.433,95.433,95.433,95.433,95.433,95.433,95.433,95.429,95.429,95.429,95.429,95.429,95.429,95.429,95.429,95.429,95.429,95.429,95.119,95.119,95.119,95.119,95.119,95.119,95.119,95.119,79.759,79.759,79.759,79.759,79.759,79.759,79.759,79.759,79.764,79.764,79.764,79.764,79.764,79.764,79.764,79.764,79.764,79.764,79.764,79.764,79.764,79.781,79.781,79.781,78.902,78.902,78.902,78.902,78.902,78.991,78.991,78.991,78.992,78.992,78.992,78.992,78.992,78.989,79.039,79.039,79.039,79.039,79.039,79.039,79.039,79.066,79.066,79.066,79.124,79.124,79.124,79.124,79.124,79.183,79.183,79.183,79.183,79.183,79.183,79.183,79.183,79.188,79.188,79.188,79.33,79.33,79.33,79.33,79.33,79.31,79.31,79.31,79.222,79.222,79.222,79.222,79.222,79.212,79.212,79.212
1990-04-01,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,96.7,96.7,96.7,96.7,96.8,96.8,96.8,96.8,96.7,96.7,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.5,96.5,96.5,96.5,96.5,96.5,96.6,96.6,96.6,96.6,96.4,96.4,96.4,96.4,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.6,96.6,96.6,96.6,96.566,96.566,96.573,96.573,96.573,96.573,96.573,96.573,96.573,96.573,96.573,96.596,96.596,96.596,96.596,96.596,96.596,96.596,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.292,96.292,96.292,96.292,96.292,96.292,96.292,96.292,80.743,80.743,80.743,80.743,80.743,80.743,80.743,80.743,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.792,80.792,80.792,79.811,79.811,79.811,79.811,79.811,79.904,79.904,79.904,79.905,79.905,79.905,79.905,79.905,79.905,79.969,79.969,79.969,79.969,79.969,79.969,79.969,79.996,79.996,79.996,80.054,80.054,80.054,80.054,80.054,79.988,79.974,79.974,79.974,79.974,79.974,79.974,79.974,79.978,79.978,79.978,80.123,80.123,80.123,80.123,80.123,80.13,80.13,80.13,80.042,80.042,80.042,80.042,80.042,80.029,80.029,80.029
1990-07-01,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.6,97.6,97.6,97.6,97.6,97.6,97.6,97.6,97.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.4,96.4,96.4,96.4,96.4,96.4,96.5,96.5,96.5,96.5,96.3,96.3,96.3,96.3,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.444,96.444,96.447,96.447,96.447,96.444,96.444,96.444,96.444,96.444,96.444,96.479,96.479,96.479,96.479,96.479,96.479,96.479,96.475,96.475,96.475,96.475,96.475,96.475,96.475,96.475,96.475,96.475,96.475,96.224,96.224,96.224,96.224,96.224,96.224,96.224,96.224,80.686,80.686,80.686,80.686,80.686,80.686,80.686,80.686,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.704,80.704,80.704,79.627,79.627,79.627,79.627,79.627,79.72,79.72,79.72,79.72,79.72,79.72,79.72,79.72,79.72,79.771,79.771,79.771,79.771,79.771,79.771,79.771,79.789,79.789,79.789,79.848,79.848,79.848,79.848,79.848,79.683,79.695,79.695,79.695,79.695,79.695,79.695,79.695,79.703,79.703,79.703,79.882,79.882,79.882,79.882,79.882,79.893,79.893,79.893,79.805,79.805,79.805,79.805,79.805,79.794,79.794,79.794
1990-10-01,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,95.9,95.9,95.9,95.9,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,95.8,95.8,95.8,95.8,95.8,95.8,95.9,95.9,95.9,95.9,95.7,95.7,95.7,95.7,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.791,95.791,95.789,95.789,95.789,95.785,95.785,95.785,95.785,95.785,95.785,95.816,95.816,95.816,95.816,95.816,95.816,95.816,95.812,95.812,95.812,95.812,95.812,95.812,95.812,95.812,95.812,95.812,95.812,95.611,95.611,95.611,95.611,95.611,95.611,95.611,95.611,80.172,80.172,80.172,80.172,80.172,80.172,80.172,80.172,80.176,80.176,80.176,80.176,80.176,80.176,80.176,80.176,80.176,80.176,80.176,80.176,80.176,80.206,80.206,80.206,79.056,79.056,79.056,79.056,79.056,79.147,79.147,79.147,79.147,79.147,79.147,79.147,79.147,79.146,79.209,79.209,79.209,79.209,79.209,79.209,79.209,79.232,79.232,79.232,79.29,79.29,79.29,79.29,79.29,79.066,79.065,79.065,79.065,79.065,79.065,79.065,79.065,79.07,79.07,79.07,79.276,79.276,79.276,79.276,79.276,79.282,79.282,79.282,79.194,79.194,79.194,79.194,79.194,79.172,79.172,79.172
1991-01-01,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.2,96.2,96.2,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.1,96.1,96.1,96.2,96.2,96.2,96.2,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.097,96.097,96.089,96.089,96.089,96.088,96.088,96.088,96.088,96.088,96.088,96.076,96.076,96.076,96.076,96.076,96.076,96.076,96.085,96.085,96.085,96.085,96.085,96.085,96.085,96.085,96.085,96.085,96.085,95.921,95.921,95.921,95.921,95.921,95.921,95.921,95.921,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.459,80.459,80.459,79.232,79.232,79.232,79.232,79.232,79.323,79.323,79.323,79.323,79.323,79.323,79.323,79.323,79.321,79.398,79.398,79.398,79.398,79.398,79.398,79.398,79.424,79.424,79.424,79.482,79.482,79.482,79.482,79.482,79.214,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.218,79.218,79.218,79.34,79.34,79.34,79.34,79.34,79.319,79.319,79.319,79.231,79.231,79.231,79.231,79.231,79.224,79.224,79.224
1991-04-01,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,97.3,97.3,97.3,97.3,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.5,97.5,97.5,97.5,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.424,97.424,97.412,97.412,97.412,97.412,97.412,97.412,97.412,97.412,97.412,97.435,97.435,97.435,97.435,97.435,97.435,97.435,97.434,97.434,97.434,97.434,97.434,97.434,97.434,97.434,97.434,97.434,97.434,97.335,97.335,97.335,97.335,97.335,97.335,97.335,97.335,81.617,81.617,81.617,81.617,81.617,81.617,81.617,81.617,81.622,81.622,81.622,81.622,81.622,81.622,81.622,81.622,81.622,81.622,81.622,81.622,81.622,81.64,81.64,81.64,80.355,80.355,80.355,80.355,80.355,80.446,80.446,80.446,80.446,80.446,80.446,80.446,80.446,80.447,80.524,80.524,80.524,80.524,80.524,80.524,80.524,80.543,80.543,80.543,80.601,80.601,80.601,80.601,80.601,80.321,80.306,80.306,80.306,80.306,80.306,80.306,80.306,80.314,80.314,80.314,80.475,80.475,80.475,80.475,80.475,80.476,80.476,80.476,80.387,80.387,80.387,80.387,80.387,80.372,80.372,80.372
1991-07-01,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.6,97.6,97.6,97.6,97.6,97.6,97.7,97.8,97.8,97.8,98.0,98.0,98.0,98.0,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.9,97.9,97.9,97.9,97.878,97.878,97.868,97.868,97.868,97.869,97.869,97.869,97.869,97.869,97.869,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.897,97.834,97.834,97.834,97.834,97.834,97.834,97.834,97.834,82.036,82.036,82.036,82.036,82.036,82.036,82.036,82.036,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.056,82.056,82.056,80.802,80.802,80.802,80.802,80.802,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.891,80.943,80.943,80.943,80.943,80.943,80.943,80.943,80.963,80.963,80.963,81.022,81.022,81.022,81.022,81.022,80.751,80.762,80.762,80.762,80.762,80.762,80.762,80.762,80.769,80.769,80.769,80.955,80.955,80.955,80.955,80.955,80.949,80.949,80.949,80.86,80.86,80.86,80.86,80.86,80.85,80.85,80.85
1991-10-01,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.1,98.1,98.1,98.1,98.1,98.1,98.2,98.3,98.3,98.3,98.4,98.4,98.4,98.4,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.285,98.285,98.279,98.279,98.279,98.279,98.279,98.279,98.279,98.279,98.279,98.266,98.266,98.266,98.266,98.266,98.266,98.266,98.254,98.254,98.254,98.254,98.254,98.254,98.254,98.254,98.254,98.254,98.254,98.219,98.219,98.219,98.219,98.219,98.219,98.219,98.219,82.359,82.359,82.359,82.359,82.359,82.359,82.359,82.359,82.364,82.364,82.364,82.364,82.364,82.364,82.364,82.364,82.364,82.364,82.364,82.364,82.364,82.378,82.378,82.378,81.22,81.22,81.22,81.22,81.22,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.31,81.388,81.388,81.388,81.388,81.388,81.388,81.388,81.412,81.412,81.412,81.471,81.471,81.471,81.471,81.471,81.236,81.208,81.208,81.208,81.208,81.208,81.208,81.208,81.213,81.213,81.213,81.433,81.433,81.433,81.433,81.433,81.434,81.434,81.434,81.344,81.344,81.344,81.344,81.344,81.328,81.328,81.328
1992-01-01,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.6,99.6,99.6,99.6,99.6,99.6,99.7,99.6,99.6,99.6,99.7,99.7,99.7,99.7,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.55,99.55,99.546,99.546,99.546,99.546,99.546,99.546,99.546,99.546,99.546,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.568,99.568,99.568,99.568,99.568,99.568,99.568,99.568,99.568,99.568,99.568,99.552,99.552,99.552,99.552,99.552,99.552,99.552,99.552,83.476,83.476,83.476,83.476,83.476,83.476,83.476,83.476,83.481,83.481,83.481,83.481,83.481,83.481,83.481,83.481,83.481,83.481,83.481,83.481,83.481,83.535,83.535,83.535,82.791,82.791,82.791,82.791,82.791,82.881,82.881,82.881,82.881,82.881,82.881,82.881,82.881,82.879,82.944,82.944,82.944,82.944,82.944,82.944,82.944,82.969,82.969,82.969,83.029,83.029,83.029,83.029,83.029,82.852,82.864,82.864,82.864,82.864,82.864,82.864,82.864,82.87,82.87,82.87,83.093,83.093,83.093,83.093,83.093,83.099,83.099,83.099,83.007,83.007,83.007,83.007,83.007,83.008,83.008,83.008
1992-04-01,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.658,99.658,99.657,99.657,99.657,99.657,99.657,99.657,99.657,99.657,99.657,99.702,99.702,99.702,99.702,99.702,99.702,99.702,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.695,99.694,99.694,99.694,99.694,99.694,99.694,99.694,99.694,83.595,83.595,83.595,83.595,83.595,83.595,83.595,83.595,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.621,83.621,83.621,82.965,82.965,82.965,82.965,82.965,83.051,83.051,83.051,83.051,83.051,83.051,83.051,83.051,83.05,83.103,83.103,83.103,83.103,83.103,83.103,83.103,83.137,83.137,83.137,83.197,83.197,83.197,83.197,83.197,83.063,83.074,83.074,83.074,83.074,83.074,83.074,83.074,83.081,83.081,83.081,83.309,83.309,83.309,83.309,83.309,83.307,83.307,83.307,83.215,83.215,83.215,83.215,83.215,83.214,83.214,83.214
1992-07-01,100.3,100.3,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.541,100.541,100.543,100.543,100.543,100.543,100.543,100.543,100.543,100.543,100.543,100.561,100.561,100.561,100.561,100.561,100.561,100.561,100.566,100.566,100.566,100.566,100.566,100.566,100.566,100.566,100.566,100.566,100.566,100.589,100.589,100.589,100.589,100.589,100.589,100.589,100.589,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.351,84.351,84.351,84.351,84.351,84.351,84.351,84.351,84.351,84.351,84.351,84.351,84.351,84.362,84.362,84.362,83.395,83.395,83.395,83.395,83.395,83.483,83.483,83.483,83.483,83.483,83.483,83.483,83.483,83.48,83.56,83.56,83.56,83.56,83.56,83.56,83.56,83.584,83.584,83.584,83.645,83.645,83.645,83.645,83.645,83.546,83.517,83.517,83.517,83.517,83.517,83.517,83.517,83.526,83.526,83.526,83.736,83.736,83.736,83.736,83.736,83.743,83.743,83.743,83.65,83.65,83.65,83.65,83.65,83.64,83.64,83.64
1992-10-01,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.3,100.4,100.4,100.4,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.1,100.1,100.1,100.1,100.148,100.148,100.153,100.153,100.153,100.152,100.152,100.152,100.152,100.152,100.152,100.161,100.161,100.161,100.161,100.161,100.161,100.161,100.164,100.164,100.164,100.164,100.164,100.164,100.164,100.164,100.164,100.164,100.164,100.159,100.159,100.159,100.159,100.159,100.159,100.159,100.159,83.985,83.985,83.985,83.985,83.985,83.985,83.985,83.985,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.99,83.996,83.996,83.996,83.314,83.314,83.314,83.314,83.314,83.407,83.407,83.407,83.408,83.408,83.408,83.408,83.408,83.408,83.487,83.487,83.487,83.487,83.487,83.487,83.487,83.513,83.513,83.513,83.574,83.574,83.574,83.574,83.574,83.5,83.498,83.498,83.498,83.498,83.498,83.498,83.498,83.508,83.508,83.508,83.55,83.55,83.55,83.55,83.55,83.562,83.562,83.562,83.469,83.469,83.469,83.469,83.469,83.462,83.462,83.462
1993-01-01,99.5,99.5,99.4,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.822,99.822,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.843,99.843,99.843,99.843,99.843,99.843,99.843,99.837,99.837,99.837,99.837,99.837,99.837,99.837,99.837,99.837,99.837,99.837,99.827,99.827,99.827,99.827,99.827,99.827,99.827,99.827,83.707,83.707,83.707,83.707,83.707,83.707,83.707,83.707,83.712,83.712,83.712,83.712,83.712,83.712,83.712,83.712,83.712,83.712,83.712,83.712,83.712,83.718,83.718,83.718,82.128,82.128,82.128,82.128,82.128,82.216,82.216,82.216,82.217,82.217,82.217,82.217,82.217,82.216,82.281,82.281,82.281,82.281,82.281,82.281,82.281,82.307,82.307,82.307,82.367,82.367,82.367,82.367,82.367,82.298,82.296,82.296,82.296,82.296,82.296,82.296,82.296,82.3,82.3,82.3,82.523,82.523,82.523,82.523,82.523,82.515,82.515,82.515,82.424,82.424,82.424,82.424,82.424,82.42,82.42,82.42
1993-04-01,99.3,99.3,99.2,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.7,99.7,99.7,99.6,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.8,99.7,99.7,99.7,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.47,99.47,99.481,99.481,99.481,99.481,99.481,99.481,99.481,99.481,99.481,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.502,99.502,99.502,99.502,99.502,99.502,99.502,99.502,99.502,99.502,99.502,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,83.433,83.433,83.433,83.433,83.433,83.433,83.433,83.433,83.438,83.438,83.438,83.438,83.438,83.438,83.438,83.438,83.438,83.438,83.438,83.438,83.438,83.466,83.466,83.466,82.193,82.193,82.193,82.193,82.193,82.279,82.279,82.279,82.279,82.279,82.279,82.279,82.279,82.279,82.331,82.331,82.331,82.331,82.331,82.331,82.331,82.361,82.361,82.361,82.421,82.421,82.421,82.421,82.421,82.331,82.329,82.329,82.329,82.329,82.329,82.329,82.329,82.335,82.335,82.335,82.508,82.508,82.508,82.508,82.508,82.512,82.512,82.512,82.421,82.421,82.421,82.421,82.421,82.432,82.432,82.432
1993-07-01,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.6,99.6,99.6,99.6,99.6,99.6,99.7,99.7,99.7,99.7,99.4,99.4,99.4,99.4,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.4,99.4,99.4,99.4,99.444,99.444,99.458,99.458,99.458,99.459,99.459,99.459,99.459,99.459,99.459,99.482,99.482,99.482,99.482,99.482,99.482,99.482,99.489,99.489,99.489,99.489,99.489,99.489,99.489,99.489,99.489,99.489,99.489,99.513,99.513,99.513,99.513,99.513,99.513,99.513,99.513,83.444,83.444,83.444,83.444,83.444,83.444,83.444,83.444,83.449,83.449,83.449,83.449,83.449,83.449,83.449,83.449,83.449,83.449,83.449,83.449,83.449,83.437,83.437,83.437,81.942,81.942,81.942,81.942,81.942,82.026,82.026,82.026,82.026,82.026,82.026,82.026,82.026,82.026,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.119,82.119,82.119,82.179,82.179,82.179,82.179,82.179,82.043,82.079,82.079,82.079,82.079,82.079,82.079,82.079,82.084,82.084,82.084,82.254,82.254,82.254,82.254,82.254,82.263,82.263,82.263,82.172,82.172,82.172,82.172,82.172,82.162,82.162,82.162
