observation_date,W780RC1Q027SBEA_20130228,W780RC1Q027SBEA_20130426,W780RC1Q027SBEA_20130530,W780RC1Q027SBEA_20130626,W780RC1Q027SBEA_20130731,W780RC1Q027SBEA_20130829,W780RC1Q027SBEA_20131107,W780RC1Q027SBEA_20131205,W780RC1Q027SBEA_20131220,W780RC1Q027SBEA_20140130,W780RC1Q027SBEA_20140228,W780RC1Q027SBEA_20140430,W780RC1Q027SBEA_20140529,W780RC1Q027SBEA_20140625,W780RC1Q027SBEA_20140730,W780RC1Q027SBEA_20140828,W780RC1Q027SBEA_20140926,W780RC1Q027SBEA_20141030,W780RC1Q027SBEA_20141125,W780RC1Q027SBEA_20141223,W780RC1Q027SBEA_20150130,W780RC1Q027SBEA_20150227,W780RC1Q027SBEA_20150327,W780RC1Q027SBEA_20150429,W780RC1Q027SBEA_20150529,W780RC1Q027SBEA_20150730,W780RC1Q027SBEA_20150827,W780RC1Q027SBEA_20151029,W780RC1Q027SBEA_20151124,W780RC1Q027SBEA_20151222,W780RC1Q027SBEA_20160129,W780RC1Q027SBEA_20160226,W780RC1Q027SBEA_20160325,W780RC1Q027SBEA_20160428,W780RC1Q027SBEA_20160527,W780RC1Q027SBEA_20160628,W780RC1Q027SBEA_20160729,W780RC1Q027SBEA_20160826,W780RC1Q027SBEA_20160929,W780RC1Q027SBEA_20161028,W780RC1Q027SBEA_20161129,W780RC1Q027SBEA_20161222,W780RC1Q027SBEA_20170127,W780RC1Q027SBEA_20170228,W780RC1Q027SBEA_20170330,W780RC1Q027SBEA_20170428,W780RC1Q027SBEA_20170526,W780RC1Q027SBEA_20170629,W780RC1Q027SBEA_20170728,W780RC1Q027SBEA_20170830,W780RC1Q027SBEA_20170928,W780RC1Q027SBEA_20171027,W780RC1Q027SBEA_20171129,W780RC1Q027SBEA_20171221,W780RC1Q027SBEA_20180126,W780RC1Q027SBEA_20180228,W780RC1Q027SBEA_20180328,W780RC1Q027SBEA_20180427,W780RC1Q027SBEA_20180530,W780RC1Q027SBEA_20180628,W780RC1Q027SBEA_20180727,W780RC1Q027SBEA_20180829,W780RC1Q027SBEA_20180927,W780RC1Q027SBEA_20181026,W780RC1Q027SBEA_20181128,W780RC1Q027SBEA_20181221,W780RC1Q027SBEA_20190228,W780RC1Q027SBEA_20190328,W780RC1Q027SBEA_20190426,W780RC1Q027SBEA_20190530,W780RC1Q027SBEA_20190627,W780RC1Q027SBEA_20190726,W780RC1Q027SBEA_20190829,W780RC1Q027SBEA_20190926,W780RC1Q027SBEA_20191030,W780RC1Q027SBEA_20191127,W780RC1Q027SBEA_20191220,W780RC1Q027SBEA_20200130,W780RC1Q027SBEA_20200227,W780RC1Q027SBEA_20200326,W780RC1Q027SBEA_20200429,W780RC1Q027SBEA_20200528,W780RC1Q027SBEA_20200625,W780RC1Q027SBEA_20200730,W780RC1Q027SBEA_20200827,W780RC1Q027SBEA_20200930,W780RC1Q027SBEA_20201029,W780RC1Q027SBEA_20201125,W780RC1Q027SBEA_20201222,W780RC1Q027SBEA_20210128,W780RC1Q027SBEA_20210225
1993-01-01,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.772,455.772,455.772,455.772,455.772,455.772,455.772,455.772,455.772,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113,462.113
1993-04-01,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.7,463.688,463.688,463.688,463.688,463.688,463.688,463.688,463.688,463.688,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364,462.364
1993-07-01,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.1,468.096,468.096,468.096,468.096,468.096,468.096,468.096,468.096,468.096,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793,466.793
1993-10-01,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.5,474.512,474.512,474.512,474.512,474.512,474.512,474.512,474.512,474.512,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797,470.797
1994-01-01,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.2,486.16,486.16,486.16,486.16,486.16,486.16,486.16,486.16,486.16,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839,485.839
1994-04-01,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.2,494.212,494.212,494.212,494.212,494.212,494.212,494.212,494.212,494.212,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977,492.977
1994-07-01,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.6,498.596,498.596,498.596,498.596,498.596,498.596,498.596,498.596,498.596,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042,499.042
1994-10-01,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.6,505.64,505.64,505.64,505.64,505.64,505.64,505.64,505.64,505.64,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751,506.751
1995-01-01,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.4,514.428,514.428,514.428,514.428,514.428,514.428,514.428,514.428,514.428,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196,514.196
1995-04-01,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,519.1,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955,518.955
1995-07-01,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.572,524.572,524.572,524.572,524.572,524.572,524.572,524.572,524.572,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6,524.6
1995-10-01,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.5,529.512,529.512,529.512,529.512,529.512,529.512,529.512,529.512,529.512,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86,529.86
1996-01-01,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,533.96,533.96,533.96,533.96,533.96,533.96,533.96,533.96,533.96,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932,532.932
1996-04-01,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.2,542.164,542.164,542.164,542.164,542.164,542.164,542.164,542.164,542.164,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721,541.721
1996-07-01,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.2,549.16,549.16,549.16,549.16,549.16,549.16,549.16,549.16,549.16,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488,549.488
1996-10-01,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.4,556.368,556.368,556.368,556.368,556.368,556.368,556.368,556.368,556.368,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511,557.511
1997-01-01,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.2,567.156,567.156,567.156,567.156,567.156,567.156,567.156,567.156,567.156,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012,566.012
1997-04-01,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.3,574.28,574.28,574.28,574.28,574.28,574.28,574.28,574.28,574.28,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969,573.969
1997-07-01,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.6,582.648,582.648,582.648,582.648,582.648,582.648,582.648,582.648,582.648,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932,582.932
1997-10-01,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.6,593.644,593.644,593.644,593.644,593.644,593.644,593.644,593.644,593.644,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814,594.814
1998-01-01,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.4,604.424,604.424,604.424,604.424,604.424,604.424,604.424,604.424,604.424,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842,602.842
1998-04-01,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.032,613.032,613.032,613.032,613.032,613.032,613.032,613.032,613.032,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303,612.303
1998-07-01,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.8,621.768,621.768,621.768,621.768,621.768,621.768,621.768,621.768,621.768,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233,622.233
1998-10-01,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.4,630.384,630.384,630.384,630.384,630.384,630.384,630.384,630.384,630.384,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231,632.231
1999-01-01,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.8,645.768,645.768,645.768,645.768,645.768,645.768,645.768,645.768,645.768,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462,643.462
1999-04-01,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,649.988,649.988,649.988,649.988,649.988,649.988,649.988,649.988,649.988,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267,649.267
1999-07-01,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.9,655.908,655.908,655.908,655.908,655.908,655.908,655.908,655.908,655.908,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729,656.729
1999-10-01,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.6,667.64,667.64,667.64,667.64,667.64,667.64,667.64,667.64,667.64,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846,669.846
2000-01-01,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.9,690.888,690.888,690.888,690.888,690.888,690.888,690.888,690.888,690.888,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432,689.432
2000-04-01,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,691.976,691.976,691.976,691.976,691.976,691.976,691.976,691.976,691.976,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507,691.507
2000-07-01,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.7,703.732,703.732,703.732,703.732,703.732,703.732,703.732,703.732,703.732,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159,704.159
2000-10-01,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.7,707.688,707.688,707.688,707.688,707.688,707.688,707.688,707.688,707.688,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186,709.186
2001-01-01,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.5,726.548,726.548,726.548,726.548,726.548,726.548,726.548,726.548,726.548,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414,723.414
