observation_date,HOANBS_19990805,HOANBS_19991112,HOANBS_20000208,HOANBS_20000504,HOANBS_20000808,HOANBS_20000906,HOANBS_20001102,HOANBS_20010207,HOANBS_20010306,HOANBS_20010508,HOANBS_20010605,HOANBS_20010807,HOANBS_20010905,HOANBS_20011107,HOANBS_20011206,HOANBS_20020206,HOANBS_20020507,HOANBS_20020531,HOANBS_20020809,HOANBS_20021107,HOANBS_20030206,HOANBS_20030501,HOANBS_20030807,HOANBS_20031106,HOANBS_20031203,HOANBS_20040205,HOANBS_20040304,HOANBS_20040506,HOANBS_20040603,HOANBS_20040810,HOANBS_20041104,HOANBS_20050203,HOANBS_20050303,HOANBS_20050505,HOANBS_20050602,HOANBS_20050809,HOANBS_20050907,HOANBS_20051103,HOANBS_20051206,HOANBS_20060202,HOANBS_20060307,HOANBS_20060504,HOANBS_20060601,HOANBS_20060808,HOANBS_20060906,HOANBS_20061102,HOANBS_20061205,HOANBS_20070207,HOANBS_20070306,HOANBS_20070503,HOANBS_20070606,HOANBS_20070807,HOANBS_20070906,HOANBS_20071107,HOANBS_20071205,HOANBS_20080206,HOANBS_20080305,HOANBS_20080507,HOANBS_20080604,HOANBS_20080808,HOANBS_20080904,HOANBS_20081106,HOANBS_20081203,HOANBS_20090205,HOANBS_20090305,HOANBS_20090507,HOANBS_20090604,HOANBS_20090811,HOANBS_20090902,HOANBS_20091105,HOANBS_20091203,HOANBS_20100204,HOANBS_20100304,HOANBS_20100506,HOANBS_20100603,HOANBS_20100810,HOANBS_20100902,HOANBS_20101104,HOANBS_20101201,HOANBS_20110203,HOANBS_20110303,HOANBS_20110505,HOANBS_20110602,HOANBS_20110809,HOANBS_20110901,HOANBS_20111103,HOANBS_20111130,HOANBS_20120202,HOANBS_20120307,HOANBS_20120503,HOANBS_20120606,HOANBS_20120808,HOANBS_20120905,HOANBS_20121101,HOANBS_20121205,HOANBS_20130207,HOANBS_20130307,HOANBS_20130502,HOANBS_20130605,HOANBS_20130816,HOANBS_20130905,HOANBS_20131114,HOANBS_20131216,HOANBS_20140206,HOANBS_20140306,HOANBS_20140507,HOANBS_20140604,HOANBS_20140808,HOANBS_20140904,HOANBS_20141106,HOANBS_20141203,HOANBS_20150205,HOANBS_20150305,HOANBS_20150506,HOANBS_20150604,HOANBS_20150811,HOANBS_20150902,HOANBS_20151105,HOANBS_20151202,HOANBS_20160204,HOANBS_20160303,HOANBS_20160504,HOANBS_20160607,HOANBS_20160809,HOANBS_20160901,HOANBS_20161103,HOANBS_20161206,HOANBS_20170202,HOANBS_20170308,HOANBS_20170504,HOANBS_20170605,HOANBS_20170809,HOANBS_20170907,HOANBS_20171102,HOANBS_20171206,HOANBS_20180201,HOANBS_20180307,HOANBS_20180503,HOANBS_20180606,HOANBS_20180815,HOANBS_20180906,HOANBS_20181101,HOANBS_20181206,HOANBS_20190206,HOANBS_20190307,HOANBS_20190502,HOANBS_20190606,HOANBS_20190815,HOANBS_20190905,HOANBS_20191106,HOANBS_20191210,HOANBS_20200206,HOANBS_20200305,HOANBS_20200507,HOANBS_20200604,HOANBS_20200814
1986-01-01,93.4,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.9,93.9,93.9,94.2,94.2,94.2,94.2,94.3,94.3,94.3,94.3,94.3,94.5,94.5,94.5,94.5,94.477,94.477,94.453,94.453,94.453,94.453,94.453,94.453,94.453,94.453,94.453,94.453,94.453,94.453,94.453,94.453,94.453,94.453,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,94.452,79.328,79.328,79.328,79.328,79.328,79.328,79.328,79.328,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.304,79.304,79.304,84.543,84.543,84.543,84.543,84.543,84.456,84.456,84.456,84.456,84.456,84.456,84.456,84.456,84.456,84.456,84.456,84.456,84.456,84.456,84.456,84.456,84.434,84.434,84.434,84.378,84.378,84.378,84.378,84.378,84.283,84.283,84.283,84.283,84.283,84.283,84.283,84.283,84.278,84.278,84.278,80.891,80.891,80.891,80.891,80.891,80.928,80.928,80.928,81.01,81.01,81.01,81.01,81.01,81.023,81.023,81.023,81.023
1986-04-01,93.1,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.6,93.6,93.6,94.0,94.0,94.0,94.0,94.1,94.1,94.1,94.1,94.1,94.3,94.3,94.3,94.3,94.252,94.252,94.231,94.231,94.231,94.231,94.231,94.231,94.231,94.231,94.231,94.231,94.231,94.231,94.231,94.231,94.231,94.231,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,79.141,79.141,79.141,79.141,79.141,79.141,79.141,79.141,79.137,79.137,79.137,79.137,79.137,79.137,79.137,79.137,79.137,79.137,79.137,79.137,79.137,79.117,79.117,79.117,84.344,84.344,84.344,84.344,84.344,84.257,84.257,84.257,84.257,84.257,84.257,84.257,84.257,84.258,84.258,84.258,84.258,84.258,84.258,84.258,84.258,84.235,84.235,84.235,84.179,84.179,84.179,84.179,84.179,84.085,84.085,84.085,84.085,84.085,84.085,84.085,84.085,84.08,84.08,84.08,80.701,80.701,80.701,80.701,80.701,80.714,80.714,80.714,80.795,80.795,80.795,80.795,80.795,80.808,80.808,80.808,80.808
1986-07-01,93.7,93.7,93.7,93.7,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,94.2,94.2,94.2,94.5,94.5,94.5,94.5,94.6,94.6,94.6,94.6,94.6,94.7,94.7,94.7,94.7,94.737,94.737,94.707,94.707,94.707,94.707,94.707,94.707,94.707,94.707,94.707,94.707,94.707,94.707,94.707,94.707,94.707,94.707,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,94.706,79.541,79.541,79.541,79.541,79.541,79.541,79.541,79.541,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.517,79.517,79.517,84.77,84.77,84.77,84.77,84.77,84.684,84.684,84.684,84.684,84.684,84.684,84.684,84.684,84.684,84.684,84.684,84.684,84.684,84.684,84.684,84.684,84.662,84.662,84.662,84.606,84.606,84.606,84.606,84.606,84.511,84.511,84.511,84.511,84.511,84.511,84.511,84.511,84.506,84.506,84.506,81.11,81.11,81.11,81.11,81.11,81.123,81.123,81.123,81.205,81.205,81.205,81.205,81.205,81.218,81.218,81.218,81.218
1986-10-01,94.4,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.9,94.9,94.9,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.5,95.5,95.5,95.5,95.462,95.462,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,95.425,80.145,80.145,80.145,80.145,80.145,80.145,80.145,80.145,80.141,80.141,80.141,80.141,80.141,80.141,80.141,80.141,80.141,80.141,80.141,80.141,80.141,80.12,80.12,80.12,85.413,85.413,85.413,85.413,85.413,85.326,85.326,85.326,85.326,85.326,85.326,85.326,85.326,85.326,85.326,85.326,85.326,85.326,85.326,85.326,85.326,85.303,85.303,85.303,85.247,85.247,85.247,85.247,85.247,85.151,85.151,85.151,85.151,85.151,85.151,85.151,85.151,85.146,85.146,85.146,81.725,81.725,81.725,81.725,81.725,81.732,81.732,81.732,81.815,81.815,81.815,81.815,81.815,81.828,81.828,81.828,81.828
1987-01-01,95.6,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,96.2,96.2,96.2,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.6,96.6,96.6,96.6,96.612,96.612,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,96.568,81.105,81.105,81.105,81.105,81.105,81.105,81.105,81.105,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.08,81.08,81.08,86.436,86.436,86.436,86.436,86.436,86.349,86.349,86.349,86.349,86.349,86.349,86.349,86.349,86.349,86.349,86.349,86.349,86.349,86.349,86.349,86.349,86.326,86.326,86.326,86.268,86.268,86.268,86.268,86.268,86.172,86.172,86.172,86.172,86.172,86.172,86.172,86.172,86.166,86.166,86.166,82.704,82.704,82.704,82.704,82.704,82.748,82.748,82.748,82.832,82.832,82.832,82.832,82.832,82.845,82.845,82.845,82.845
1987-04-01,96.1,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.7,96.7,96.7,97.1,97.1,97.1,97.1,97.0,97.0,97.0,97.0,97.0,97.2,97.2,97.2,97.2,97.165,97.165,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,97.119,81.568,81.568,81.568,81.568,81.568,81.568,81.568,81.568,81.564,81.564,81.564,81.564,81.564,81.564,81.564,81.564,81.564,81.564,81.564,81.564,81.564,81.543,81.543,81.543,86.93,86.93,86.93,86.93,86.93,86.841,86.841,86.841,86.841,86.841,86.841,86.841,86.841,86.842,86.842,86.842,86.842,86.842,86.842,86.842,86.842,86.819,86.819,86.819,86.761,86.761,86.761,86.761,86.761,86.664,86.664,86.664,86.664,86.664,86.664,86.664,86.664,86.659,86.659,86.659,83.176,83.176,83.176,83.176,83.176,83.203,83.203,83.203,83.287,83.287,83.287,83.287,83.287,83.301,83.301,83.301,83.301
1987-07-01,97.0,97.0,97.0,97.0,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.3,97.3,97.3,97.8,97.8,97.8,97.8,97.7,97.7,97.7,97.7,97.7,97.8,97.8,97.8,97.8,97.838,97.838,97.798,97.798,97.798,97.798,97.798,97.798,97.798,97.798,97.798,97.798,97.798,97.798,97.798,97.798,97.798,97.798,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,97.797,82.137,82.137,82.137,82.137,82.137,82.137,82.137,82.137,82.133,82.133,82.133,82.133,82.133,82.133,82.133,82.133,82.133,82.133,82.133,82.133,82.133,82.112,82.112,82.112,87.537,87.537,87.537,87.537,87.537,87.449,87.449,87.449,87.449,87.449,87.449,87.449,87.449,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.426,87.426,87.426,87.368,87.368,87.368,87.368,87.368,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.265,87.265,87.265,83.758,83.758,83.758,83.758,83.758,83.779,83.779,83.779,83.863,83.863,83.863,83.863,83.863,83.877,83.877,83.877,83.877
1987-10-01,97.8,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,98.3,98.3,98.3,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.9,98.9,98.9,98.9,98.855,98.855,98.807,98.807,98.807,98.807,98.807,98.807,98.807,98.807,98.807,98.807,98.807,98.807,98.807,98.807,98.807,98.807,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,98.806,82.985,82.985,82.985,82.985,82.985,82.985,82.985,82.985,82.98,82.98,82.98,82.98,82.98,82.98,82.98,82.98,82.98,82.98,82.98,82.98,82.98,82.959,82.959,82.959,88.44,88.44,88.44,88.44,88.44,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.351,88.351,88.351,88.351,88.351,88.351,88.351,88.351,88.327,88.327,88.327,88.269,88.269,88.269,88.269,88.269,88.17,88.17,88.17,88.17,88.17,88.17,88.17,88.17,88.165,88.165,88.165,84.622,84.622,84.622,84.622,84.622,84.656,84.656,84.656,84.741,84.741,84.741,84.741,84.741,84.755,84.755,84.755,84.755
1988-01-01,98.4,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,99.0,99.0,99.0,99.0,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.944,98.944,98.895,98.895,98.895,98.895,98.895,98.895,98.895,98.895,98.895,98.895,98.895,98.895,98.895,98.895,98.895,98.895,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,98.894,83.058,83.058,83.058,83.058,83.058,83.058,83.058,83.058,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.033,83.033,83.033,88.518,88.518,88.518,88.518,88.518,88.429,88.429,88.429,88.429,88.429,88.429,88.429,88.429,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.406,88.406,88.406,88.347,88.347,88.347,88.347,88.347,88.248,88.248,88.248,88.248,88.248,88.248,88.248,88.248,88.243,88.243,88.243,84.697,84.697,84.697,84.697,84.697,84.738,84.738,84.738,84.824,84.824,84.824,84.824,84.824,84.837,84.837,84.837,84.837
1988-04-01,99.6,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.8,99.8,99.8,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.4,100.4,100.4,100.4,100.355,100.355,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,100.308,84.246,84.246,84.246,84.246,84.246,84.246,84.246,84.246,84.241,84.241,84.241,84.241,84.241,84.241,84.241,84.241,84.241,84.241,84.241,84.241,84.241,84.22,84.22,84.22,89.784,89.784,89.784,89.784,89.784,89.693,89.693,89.693,89.693,89.693,89.693,89.693,89.693,89.694,89.694,89.694,89.694,89.694,89.694,89.694,89.694,89.67,89.67,89.67,89.61,89.61,89.61,89.61,89.61,89.51,89.51,89.51,89.51,89.51,89.51,89.51,89.51,89.504,89.504,89.504,85.908,85.908,85.908,85.908,85.908,85.942,85.942,85.942,86.029,86.029,86.029,86.029,86.029,86.043,86.043,86.043,86.043
1988-07-01,100.0,100.1,100.1,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.1,100.1,100.1,100.5,100.5,100.5,100.5,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.63,100.63,100.583,100.583,100.583,100.583,100.583,100.583,100.583,100.583,100.583,100.583,100.583,100.583,100.583,100.583,100.583,100.583,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,100.582,84.477,84.477,84.477,84.477,84.477,84.477,84.477,84.477,84.472,84.472,84.472,84.472,84.472,84.472,84.472,84.472,84.472,84.472,84.472,84.472,84.472,84.45,84.45,84.45,90.03,90.03,90.03,90.03,90.03,89.94,89.94,89.94,89.94,89.94,89.94,89.94,89.94,89.941,89.941,89.941,89.941,89.941,89.941,89.941,89.941,89.917,89.917,89.917,89.857,89.857,89.857,89.857,89.857,89.757,89.757,89.757,89.757,89.757,89.757,89.757,89.757,89.751,89.751,89.751,86.144,86.144,86.144,86.144,86.144,86.163,86.163,86.163,86.25,86.25,86.25,86.25,86.25,86.264,86.264,86.264,86.264
1988-10-01,101.0,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.2,101.2,101.2,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.743,101.743,101.699,101.699,101.699,101.699,101.699,101.699,101.699,101.699,101.699,101.699,101.699,101.699,101.699,101.699,101.699,101.699,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,101.698,85.414,85.414,85.414,85.414,85.414,85.414,85.414,85.414,85.409,85.409,85.409,85.409,85.409,85.409,85.409,85.409,85.409,85.409,85.409,85.409,85.409,85.387,85.387,85.387,91.029,91.029,91.029,91.029,91.029,90.938,90.938,90.938,90.938,90.938,90.938,90.938,90.938,90.939,90.939,90.939,90.939,90.939,90.939,90.939,90.939,90.914,90.914,90.914,90.854,90.854,90.854,90.854,90.854,90.752,90.752,90.752,90.752,90.752,90.752,90.752,90.752,90.747,90.747,90.747,87.1,87.1,87.1,87.1,87.1,87.132,87.132,87.132,87.22,87.22,87.22,87.22,87.22,87.234,87.234,87.234,87.234
1989-01-01,102.0,102.1,102.1,102.1,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.3,102.3,102.3,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.747,102.747,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,102.698,86.253,86.253,86.253,86.253,86.253,86.253,86.253,86.253,86.249,86.249,86.249,86.249,86.249,86.249,86.249,86.249,86.249,86.249,86.249,86.249,86.249,86.226,86.226,86.226,91.923,91.923,91.923,91.923,91.923,91.832,91.832,91.832,91.832,91.832,91.832,91.832,91.832,91.832,91.832,91.832,91.832,91.832,91.832,91.832,91.832,91.808,91.808,91.808,91.747,91.747,91.747,91.747,91.747,91.634,91.634,91.634,91.634,91.634,91.634,91.634,91.634,91.628,91.628,91.628,87.946,87.946,87.946,87.946,87.946,87.998,87.998,87.998,88.087,88.087,88.087,88.087,88.087,88.101,88.101,88.101,88.101
1989-04-01,102.3,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.5,102.5,102.5,103.0,103.0,103.0,103.0,103.1,103.1,103.1,103.1,103.1,103.2,103.2,103.2,103.2,103.156,103.156,103.109,103.109,103.109,103.109,103.109,103.109,103.109,103.109,103.109,103.109,103.109,103.109,103.109,103.109,103.109,103.109,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,103.108,86.598,86.598,86.598,86.598,86.598,86.598,86.598,86.598,86.594,86.594,86.594,86.594,86.594,86.594,86.594,86.594,86.594,86.594,86.594,86.594,86.594,86.571,86.571,86.571,92.291,92.291,92.291,92.291,92.291,92.199,92.199,92.199,92.199,92.199,92.199,92.199,92.199,92.199,92.199,92.199,92.199,92.199,92.199,92.199,92.199,92.175,92.175,92.175,92.114,92.114,92.114,92.114,92.114,92.002,92.002,92.002,92.002,92.002,92.002,92.002,92.002,91.996,91.996,91.996,88.3,88.3,88.3,88.3,88.3,88.332,88.332,88.332,88.421,88.421,88.421,88.421,88.421,88.436,88.436,88.436,88.436
1989-07-01,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.7,102.7,102.7,103.2,103.2,103.2,103.2,103.3,103.3,103.3,103.3,103.3,103.4,103.4,103.4,103.4,103.379,103.379,103.341,103.341,103.341,103.341,103.341,103.341,103.341,103.341,103.341,103.341,103.341,103.341,103.341,103.341,103.341,103.341,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,86.793,86.793,86.793,86.793,86.793,86.793,86.793,86.793,86.788,86.788,86.788,86.788,86.788,86.788,86.788,86.788,86.788,86.788,86.788,86.788,86.788,86.766,86.766,86.766,92.498,92.498,92.498,92.498,92.498,92.408,92.408,92.408,92.408,92.408,92.408,92.408,92.408,92.408,92.408,92.408,92.408,92.408,92.408,92.408,92.408,92.383,92.383,92.383,92.322,92.322,92.322,92.322,92.322,92.221,92.221,92.221,92.221,92.221,92.221,92.221,92.221,92.215,92.215,92.215,88.51,88.51,88.51,88.51,88.51,88.527,88.527,88.527,88.616,88.616,88.616,88.616,88.616,88.63,88.63,88.63,88.63
1989-10-01,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.8,102.8,102.8,103.3,103.3,103.3,103.3,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.39,103.39,103.355,103.355,103.355,103.355,103.355,103.355,103.355,103.355,103.355,103.355,103.355,103.355,103.355,103.355,103.355,103.355,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,103.354,86.805,86.805,86.805,86.805,86.805,86.805,86.805,86.805,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.778,86.778,86.778,92.511,92.511,92.511,92.511,92.511,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.421,92.421,92.421,92.421,92.421,92.421,92.421,92.421,92.396,92.396,92.396,92.335,92.335,92.335,92.335,92.335,92.252,92.252,92.252,92.252,92.252,92.252,92.252,92.252,92.246,92.246,92.246,88.54,88.54,88.54,88.54,88.54,88.525,88.525,88.525,88.615,88.615,88.615,88.615,88.615,88.629,88.629,88.629,88.629
