observation_date,DNDGRD3Q086SBEA_20130228,DNDGRD3Q086SBEA_20130328,DNDGRD3Q086SBEA_20130426,DNDGRD3Q086SBEA_20130530,DNDGRD3Q086SBEA_20130626,DNDGRD3Q086SBEA_20130731,DNDGRD3Q086SBEA_20140110,DNDGRD3Q086SBEA_20140130,DNDGRD3Q086SBEA_20140228,DNDGRD3Q086SBEA_20140327,DNDGRD3Q086SBEA_20140430,DNDGRD3Q086SBEA_20140529,DNDGRD3Q086SBEA_20140730,DNDGRD3Q086SBEA_20140828,DNDGRD3Q086SBEA_20140926,DNDGRD3Q086SBEA_20141030,DNDGRD3Q086SBEA_20141223,DNDGRD3Q086SBEA_20150130,DNDGRD3Q086SBEA_20150227,DNDGRD3Q086SBEA_20150327,DNDGRD3Q086SBEA_20150429,DNDGRD3Q086SBEA_20150529,DNDGRD3Q086SBEA_20150624,DNDGRD3Q086SBEA_20150730,DNDGRD3Q086SBEA_20150827,DNDGRD3Q086SBEA_20151029,DNDGRD3Q086SBEA_20151222,DNDGRD3Q086SBEA_20160129,DNDGRD3Q086SBEA_20160226,DNDGRD3Q086SBEA_20160325,DNDGRD3Q086SBEA_20160428,DNDGRD3Q086SBEA_20160527,DNDGRD3Q086SBEA_20160628,DNDGRD3Q086SBEA_20160729,DNDGRD3Q086SBEA_20160826,DNDGRD3Q086SBEA_20161028,DNDGRD3Q086SBEA_20161129,DNDGRD3Q086SBEA_20161222,DNDGRD3Q086SBEA_20170127,DNDGRD3Q086SBEA_20170228,DNDGRD3Q086SBEA_20170330,DNDGRD3Q086SBEA_20170428,DNDGRD3Q086SBEA_20170526,DNDGRD3Q086SBEA_20170629,DNDGRD3Q086SBEA_20170728,DNDGRD3Q086SBEA_20170928,DNDGRD3Q086SBEA_20171027,DNDGRD3Q086SBEA_20171129,DNDGRD3Q086SBEA_20171221,DNDGRD3Q086SBEA_20180126,DNDGRD3Q086SBEA_20180228,DNDGRD3Q086SBEA_20180328,DNDGRD3Q086SBEA_20180427,DNDGRD3Q086SBEA_20180530,DNDGRD3Q086SBEA_20180628,DNDGRD3Q086SBEA_20180727,DNDGRD3Q086SBEA_20180927,DNDGRD3Q086SBEA_20181026,DNDGRD3Q086SBEA_20181128,DNDGRD3Q086SBEA_20190228,DNDGRD3Q086SBEA_20190328,DNDGRD3Q086SBEA_20190426,DNDGRD3Q086SBEA_20190530,DNDGRD3Q086SBEA_20190726,DNDGRD3Q086SBEA_20190829,DNDGRD3Q086SBEA_20191030,DNDGRD3Q086SBEA_20191127,DNDGRD3Q086SBEA_20191220,DNDGRD3Q086SBEA_20200130,DNDGRD3Q086SBEA_20200227,DNDGRD3Q086SBEA_20200429,DNDGRD3Q086SBEA_20200528,DNDGRD3Q086SBEA_20200625,DNDGRD3Q086SBEA_20200730,DNDGRD3Q086SBEA_20200827,DNDGRD3Q086SBEA_20200930,DNDGRD3Q086SBEA_20201029
1969-10-01,26.726,26.726,26.726,26.726,26.726,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,24.551,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978,21.978
1970-01-01,27.07,27.07,27.07,27.07,27.07,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,24.867,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261,22.261
1970-04-01,27.336,27.336,27.336,27.336,27.336,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,25.112,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48
1970-07-01,27.52,27.52,27.52,27.52,27.52,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,25.281,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632,22.632
1970-10-01,27.767,27.767,27.767,27.767,27.767,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,25.508,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834,22.834
1971-01-01,27.813,27.813,27.813,27.813,27.813,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872
1971-04-01,28.104,28.104,28.104,28.104,28.104,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,25.817,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111,23.111
1971-07-01,28.348,28.348,28.348,28.348,28.348,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,26.042,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313
1971-10-01,28.528,28.528,28.528,28.528,28.528,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,26.207,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46
1972-01-01,28.836,28.836,28.836,28.836,28.836,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714,23.714
1972-04-01,28.903,28.903,28.903,28.903,28.903,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,26.552,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768,23.768
1972-07-01,29.158,29.158,29.158,29.158,29.158,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,26.786,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979
1972-10-01,29.495,29.495,29.495,29.495,29.495,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,27.095,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256,24.256
1973-01-01,30.128,30.128,30.128,30.128,30.128,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,27.676,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776,24.776
1973-04-01,31.039,31.039,31.039,31.039,31.039,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,28.513,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525,25.525
1973-07-01,31.831,31.831,31.831,31.831,31.831,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,29.241,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176,26.176
1973-10-01,32.811,32.811,32.811,32.811,32.811,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,30.142,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983
1974-01-01,34.507,34.507,34.507,34.507,34.507,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,31.699,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377,28.377
1974-04-01,35.768,35.768,35.768,35.768,35.768,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,32.858,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414,29.414
1974-07-01,36.774,36.774,36.774,36.774,36.774,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,33.782,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241,30.241
1974-10-01,37.812,37.812,37.812,37.812,37.812,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,34.736,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095,31.095
1975-01-01,38.344,38.344,38.344,38.344,38.344,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,35.225,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533,31.533
1975-04-01,38.478,38.478,38.478,38.478,38.478,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,35.347,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643,31.643
1975-07-01,39.333,39.333,39.333,39.333,39.333,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,36.133,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346,32.346
1975-10-01,39.838,39.838,39.838,39.838,39.838,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,36.597,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761,32.761
1976-01-01,39.891,39.891,39.891,39.891,39.891,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805,32.805
1976-04-01,39.89,39.89,39.89,39.89,39.89,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,36.645,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804,32.804
1976-07-01,40.387,40.387,40.387,40.387,40.387,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,37.101,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212,33.212
