observation_date,DSERRD3Q086SBEA_20130228,DSERRD3Q086SBEA_20130328,DSERRD3Q086SBEA_20130426,DSERRD3Q086SBEA_20130530,DSERRD3Q086SBEA_20130626,DSERRD3Q086SBEA_20130731,DSERRD3Q086SBEA_20140110,DSERRD3Q086SBEA_20140130,DSERRD3Q086SBEA_20140228,DSERRD3Q086SBEA_20140327,DSERRD3Q086SBEA_20140430,DSERRD3Q086SBEA_20140529,DSERRD3Q086SBEA_20140625,DSERRD3Q086SBEA_20140730,DSERRD3Q086SBEA_20140828,DSERRD3Q086SBEA_20140926,DSERRD3Q086SBEA_20141030,DSERRD3Q086SBEA_20141125,DSERRD3Q086SBEA_20141223,DSERRD3Q086SBEA_20150130,DSERRD3Q086SBEA_20150227,DSERRD3Q086SBEA_20150327,DSERRD3Q086SBEA_20150429,DSERRD3Q086SBEA_20150529,DSERRD3Q086SBEA_20150624,DSERRD3Q086SBEA_20150730,DSERRD3Q086SBEA_20150827,DSERRD3Q086SBEA_20150925,DSERRD3Q086SBEA_20151029,DSERRD3Q086SBEA_20151124,DSERRD3Q086SBEA_20151222,DSERRD3Q086SBEA_20160129,DSERRD3Q086SBEA_20160226,DSERRD3Q086SBEA_20160325,DSERRD3Q086SBEA_20160428,DSERRD3Q086SBEA_20160527,DSERRD3Q086SBEA_20160628,DSERRD3Q086SBEA_20160729,DSERRD3Q086SBEA_20160826,DSERRD3Q086SBEA_20160929,DSERRD3Q086SBEA_20161028,DSERRD3Q086SBEA_20161129,DSERRD3Q086SBEA_20161222,DSERRD3Q086SBEA_20170127,DSERRD3Q086SBEA_20170228,DSERRD3Q086SBEA_20170330,DSERRD3Q086SBEA_20170428,DSERRD3Q086SBEA_20170526,DSERRD3Q086SBEA_20170629,DSERRD3Q086SBEA_20170728,DSERRD3Q086SBEA_20170830,DSERRD3Q086SBEA_20170928,DSERRD3Q086SBEA_20171027,DSERRD3Q086SBEA_20171129,DSERRD3Q086SBEA_20171221,DSERRD3Q086SBEA_20180126,DSERRD3Q086SBEA_20180228,DSERRD3Q086SBEA_20180328,DSERRD3Q086SBEA_20180427,DSERRD3Q086SBEA_20180530,DSERRD3Q086SBEA_20180628,DSERRD3Q086SBEA_20180727,DSERRD3Q086SBEA_20180829,DSERRD3Q086SBEA_20180927,DSERRD3Q086SBEA_20181026,DSERRD3Q086SBEA_20181128,DSERRD3Q086SBEA_20181221,DSERRD3Q086SBEA_20190228,DSERRD3Q086SBEA_20190328,DSERRD3Q086SBEA_20190426,DSERRD3Q086SBEA_20190530,DSERRD3Q086SBEA_20190627,DSERRD3Q086SBEA_20190726,DSERRD3Q086SBEA_20190829,DSERRD3Q086SBEA_20190926,DSERRD3Q086SBEA_20191030,DSERRD3Q086SBEA_20191127,DSERRD3Q086SBEA_20191220,DSERRD3Q086SBEA_20200130,DSERRD3Q086SBEA_20200227,DSERRD3Q086SBEA_20200326,DSERRD3Q086SBEA_20200429,DSERRD3Q086SBEA_20200528,DSERRD3Q086SBEA_20200625,DSERRD3Q086SBEA_20200730,DSERRD3Q086SBEA_20200827,DSERRD3Q086SBEA_20200930,DSERRD3Q086SBEA_20201029
1977-01-01,27.734,27.734,27.734,27.734,27.734,25.786,25.786,25.786,25.786,25.786,25.786,25.786,25.786,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,25.787,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141,24.141
1977-04-01,28.283,28.283,28.283,28.283,28.283,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,26.297,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619,24.619
1977-07-01,28.829,28.829,28.829,28.829,28.829,26.804,26.804,26.804,26.804,26.804,26.804,26.804,26.804,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,26.805,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091,25.091
1977-10-01,29.295,29.295,29.295,29.295,29.295,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,27.238,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492,25.492
1978-01-01,29.859,29.859,29.859,29.859,29.859,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,27.763,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972,25.972
1978-04-01,30.459,30.459,30.459,30.459,30.459,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,28.321,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49,26.49
1978-07-01,31.029,31.029,31.029,31.029,31.029,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,28.851,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983
1978-10-01,31.661,31.661,31.661,31.661,31.661,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,29.438,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533,27.533
1979-01-01,32.108,32.108,32.108,32.108,32.108,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,29.853,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925,27.925
1979-04-01,32.94,32.94,32.94,32.94,32.94,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,30.626,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653,28.653
1979-07-01,33.72,33.72,33.72,33.72,33.72,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,31.352,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335,29.335
1979-10-01,34.529,34.529,34.529,34.529,34.529,32.102,32.102,32.102,32.102,32.102,32.102,32.102,32.102,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,32.103,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041,30.041
1980-01-01,35.386,35.386,35.386,35.386,35.386,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792,30.792
1980-04-01,36.259,36.259,36.259,36.259,36.259,33.709,33.709,33.709,33.709,33.709,33.709,33.709,33.709,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,33.71,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552,31.552
1980-07-01,37.194,37.194,37.194,37.194,37.194,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371,32.371
1980-10-01,38.248,38.248,38.248,38.248,38.248,35.559,35.559,35.559,35.559,35.559,35.559,35.559,35.559,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292,33.292
1981-01-01,39.199,39.199,39.199,39.199,39.199,36.443,36.443,36.443,36.443,36.443,36.443,36.443,36.443,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,36.444,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192,34.192
1981-04-01,39.993,39.993,39.993,39.993,39.993,37.181,37.181,37.181,37.181,37.181,37.181,37.181,37.181,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,37.182,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891,34.891
1981-07-01,40.865,40.865,40.865,40.865,40.865,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,37.991,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657,35.657
1981-10-01,41.712,41.712,41.712,41.712,41.712,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,38.779,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402,36.402
1982-01-01,42.469,42.469,42.469,42.469,42.469,39.483,39.483,39.483,39.483,39.483,39.483,39.483,39.483,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,39.484,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065,37.065
1982-04-01,43.12,43.12,43.12,43.12,43.12,40.089,40.089,40.089,40.089,40.089,40.089,40.089,40.089,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,40.09,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638,37.638
1982-07-01,43.98,43.98,43.98,43.98,43.98,40.89,40.89,40.89,40.89,40.89,40.89,40.89,40.89,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,40.891,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392,38.392
1982-10-01,44.802,44.802,44.802,44.802,44.802,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,41.654,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104,39.104
1983-01-01,45.478,45.478,45.478,45.478,45.478,42.283,42.283,42.283,42.283,42.283,42.283,42.283,42.283,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,42.284,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669,39.669
1983-04-01,45.877,45.877,45.877,45.877,45.877,42.654,42.654,42.654,42.654,42.654,42.654,42.654,42.654,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,42.655,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011,40.011
1983-07-01,46.696,46.696,46.696,46.696,46.696,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,43.417,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724,40.724
1983-10-01,47.181,47.181,47.181,47.181,47.181,43.867,43.867,43.867,43.867,43.867,43.867,43.867,43.867,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,43.868,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146,41.146
1984-01-01,47.784,47.784,47.784,47.784,47.784,44.428,44.428,44.428,44.428,44.428,44.428,44.428,44.428,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,44.429,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676,41.676
1984-04-01,48.508,48.508,48.508,48.508,48.508,45.102,45.102,45.102,45.102,45.102,45.102,45.102,45.102,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,45.103,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308,42.308
1984-07-01,49.085,49.085,49.085,49.085,49.085,45.638,45.638,45.638,45.638,45.638,45.638,45.638,45.638,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,45.639,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809,42.809
1984-10-01,49.506,49.506,49.506,49.506,49.506,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,46.029,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171,43.171
1985-01-01,50.189,50.189,50.189,50.189,50.189,46.77,46.77,46.77,46.77,46.77,46.77,46.77,46.77,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,46.771,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852,43.852
1985-04-01,50.658,50.658,50.658,50.658,50.658,47.284,47.284,47.284,47.284,47.284,47.284,47.284,47.284,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,47.285,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311,44.311
